,ward code,Obesity Prevalence
0,E05000026,0.36837209299999996
1,E05000027,0.3210734109385461
2,E05000028,0.670747654875909
3,E05000029,0.32628371822542546
4,E05000030,0.3259780270702815
5,E05000031,0.32224473945274296
6,E05000032,0.33183303224399147
7,E05000033,0.3251448756731522
8,E05000034,0.6373169365569592
9,E05000035,0.321053543851617
10,E05000036,0.3268035809440577
11,E05000037,0.445116279
12,E05000038,0.34906318910652995
13,E05000039,0.3229067282547909
14,E05000040,0.46093023299999997
15,E05000041,0.327048229928813
16,E05000042,0.32986265385989966
17,E05000043,0.3253012798608005
18,E05000044,0.32620114973886966
19,E05000045,0.28093023300000003
20,E05000046,0.33461560334010065
21,E05000047,0.32443348113734544
22,E05000048,0.32281175921287714
23,E05000049,0.3269317782346594
24,E05000050,0.3188252208169019
25,E05000051,0.282325581
26,E05000052,0.32853902556722225
27,E05000053,0.32032712892481324
28,E05000054,0.31690590739580693
29,E05000055,0.310232558
30,E05000056,0.3201581713580614
31,E05000057,0.3291892251088947
32,E05000058,0.3276174547172767
33,E05000059,0.329344734186033
34,E05000060,0.3132208465859896
35,E05000061,0.502031069338932
36,E05000062,0.32221978551828145
37,E05000063,0.3250551899664438
38,E05000064,0.7321018040252852
39,E05000065,0.16017240640768826
40,E05000066,0.32475681251912536
41,E05000067,0.27369540813236115
42,E05000068,0.32603756283517776
43,E05000069,0.703354085574975
44,E05000070,0.2686760431996375
45,E05000071,0.32770727141576705
46,E05000072,0.3209106318175095
47,E05000073,0.15814836505692423
48,E05000074,0.322432276020568
49,E05000075,0.32692494483003437
50,E05000076,0.16102003239672302
51,E05000077,0.3282190344758821
52,E05000078,0.3246747461677337
53,E05000079,0.0
54,E05000080,0.32681816469578145
55,E05000081,0.3253063012124419
56,E05000082,0.3230298605298239
57,E05000083,0.0
58,E05000084,0.32862085176701367
59,E05000085,0.3274833627964872
60,E05000086,0.3269182205852276
61,E05000087,0.11646149670522987
62,E05000088,0.6910825571222627
63,E05000089,0.3129435151516378
64,E05000090,0.32379566031906726
65,E05000091,0.3299973789076352
66,E05000092,0.33875225831819056
67,E05000093,0.3301858979138249
68,E05000094,0.3205202108114076
69,E05000095,0.32500657018337664
70,E05000096,0.3233964846955383
71,E05000097,0.32607389122270525
72,E05000098,0.3282184231808996
73,E05000099,0.32227381962833584
74,E05000100,0.3426650701728916
75,E05000101,0.381860465
76,E05000102,0.3222412026746303
77,E05000103,0.73255814
78,E05000104,0.20418604699999998
79,E05000105,0.3061263098436141
80,E05000106,0.32199491629260063
81,E05000107,0.3250929592635727
82,E05000108,0.3213466379637301
83,E05000109,0.3263802810006863
84,E05000110,0.32277119542439997
85,E05000111,0.3294772542054391
86,E05000112,0.3228374117701757
87,E05000113,0.3283738449301833
88,E05000114,0.3269929732287937
89,E05000115,0.32189405262049914
90,E05000116,0.35149483321879504
91,E05000117,0.0
92,E05000118,0.3217532146229392
93,E05000119,0.3202204797823423
94,E05000120,0.3229651942534679
95,E05000121,0.16121874692994118
96,E05000122,0.3336690348917663
97,E05000123,0.3446159307814729
98,E05000124,0.32736151860731005
99,E05000125,0.6532290322775531
100,E05000126,0.3238192606717819
101,E05000127,0.321255140204038
102,E05000128,0.32306387472920356
103,E05000129,0.014357856395793556
104,E05000130,0.006972539729452729
105,E05000131,0.3205597484975928
106,E05000132,0.32167525268071534
107,E05000133,0.21348837199999998
108,E05000134,0.3228852892664784
109,E05000135,0.3287471715087408
110,E05000136,0.399069767
111,E05000137,0.5241292082981872
112,E05000138,0.07411748624741972
113,E05000139,0.32615248629187527
114,E05000140,0.3265949765313023
115,E05000141,0.3256436050509632
116,E05000142,0.3360074565192103
117,E05000143,0.3258077377537465
118,E05000144,0.3264764071366739
119,E05000145,0.32167612595926165
120,E05000146,0.0
121,E05000147,0.1588770505079484
122,E05000148,0.3215805456223655
123,E05000149,0.32205755219633636
124,E05000150,0.32472190320923566
125,E05000151,0.3278318009364742
126,E05000152,0.6103824936802554
127,E05000153,0.30138183116531253
128,E05000154,0.7325133802041721
129,E05000155,0.2695692979927182
130,E05000156,0.32766279970579504
131,E05000157,0.2710534348822117
132,E05000158,0.32111434587040544
133,E05000159,0.3226338942049527
134,E05000160,0.32788103201452373
135,E05000161,0.7322148062691808
136,E05000162,0.3283898259275812
137,E05000163,0.0
138,E05000164,0.3234192117697066
139,E05000165,0.3217170827230847
140,E05000166,0.3213553270852661
141,E05000167,0.15927716490591468
142,E05000168,0.3218808006185585
143,E05000169,0.32313939149149773
144,E05000170,0.473953488
145,E05000171,0.32632539544404926
146,E05000172,0.32451373543575346
147,E05000173,0.32368839988161385
148,E05000174,0.32393342000975134
149,E05000175,0.32700755698051753
150,E05000176,0.3267141790528768
151,E05000177,0.32975812241790353
152,E05000178,0.32496864806250214
153,E05000179,0.32010806700146555
154,E05000180,0.32721327957407
155,E05000181,0.3275475269376791
156,E05000182,0.32103007449068427
157,E05000183,0.6859068534977818
158,E05000184,0.357209302
159,E05000185,0.326785285758512
160,E05000186,0.3201105558453226
161,E05000187,0.3274577975670433
162,E05000188,0.361395349
163,E05000189,0.347906977
164,E05000190,0.3260147047692275
165,E05000191,0.3458152915370071
166,E05000192,0.315813953
167,E05000193,0.7323778473737812
168,E05000194,0.37906976700000006
169,E05000195,0.3230772140589988
170,E05000196,0.3196854875128949
171,E05000197,0.32745297270307483
172,E05000198,0.32852398334426164
173,E05000199,0.3208187192505079
174,E05000200,0.3207845740593463
175,E05000201,0.325373390836764
176,E05000202,0.3538890573453498
177,E05000203,0.32740660161226454
178,E05000204,0.32685235355087044
179,E05000205,0.3247516383437383
180,E05000206,0.3258074757701826
181,E05000207,0.35387702793337406
182,E05000208,0.6045278596499276
183,E05000209,0.3245584691292894
184,E05000210,0.32597130282547476
185,E05000211,0.7305843515592492
186,E05000212,0.31992804062913893
