,ward code,Obesity Prevalence
0,E05000026,0.25039717973395476
1,E05000027,0.1880033693070562
2,E05000028,0.2616352498111763
3,E05000029,0.421395349
4,E05000030,0.2005367626371496
5,E05000031,0.19914599553906157
6,E05000032,0.3004426685387944
7,E05000033,0.195406789984307
8,E05000034,0.4508239910614153
9,E05000035,0.406976744
10,E05000036,0.1946467320611684
11,E05000037,0.352619958578861
12,E05000038,0.43310477215254684
13,E05000039,0.1963687989610426
14,E05000040,0.45627907
15,E05000041,0.1922362510436711
16,E05000042,0.2081203000653641
17,E05000043,0.19601235072140202
18,E05000044,0.20011671224363306
19,E05000045,0.3374396921645911
20,E05000046,0.284439879250772
21,E05000047,0.19969792901946576
22,E05000048,0.19523180689378383
23,E05000049,0.19344493565372797
24,E05000050,0.14697393663400085
25,E05000051,0.1465315645650244
26,E05000052,0.16744186
27,E05000053,0.18344077985322213
28,E05000054,0.1487192187261838
29,E05000055,0.18339928817991452
30,E05000056,0.14726423213530604
31,E05000057,0.18232558100000001
32,E05000058,0.20458538495377437
33,E05000059,0.20398989658842984
34,E05000060,0.10938574601525586
35,E05000061,0.22306695243806665
36,E05000062,0.0
37,E05000063,0.19414769477821509
38,E05000064,0.22865973432708267
39,E05000065,0.00677511587491277
40,E05000066,0.20033477909203082
41,E05000067,0.018018043434639815
42,E05000068,0.0
43,E05000069,0.0005960569669756294
44,E05000070,0.0011216723147414924
45,E05000071,0.1951423252428135
46,E05000072,0.1894696304559901
47,E05000073,0.0066315683317076275
48,E05000074,0.1913339614839593
49,E05000075,0.20313419987094442
50,E05000076,0.006816380107567937
51,E05000077,0.19487118349359508
52,E05000078,0.20041316488831476
53,E05000079,0.002643104067650587
54,E05000080,0.1902917796772421
55,E05000081,0.19117244612921216
56,E05000082,0.19822729776085302
57,E05000083,0.002942334737444103
58,E05000084,0.0
59,E05000085,0.20626826707838705
60,E05000086,0.19738352543185927
61,E05000087,0.11171806867712165
62,E05000088,0.26820675756488155
63,E05000089,0.12110280610649513
64,E05000090,0.20174508984046693
65,E05000091,0.2054129927506847
66,E05000092,0.4988238136552555
67,E05000093,0.34279069799999995
68,E05000094,0.18567816228845926
69,E05000095,0.38225852979354447
70,E05000096,0.18901227979547502
71,E05000097,0.20047382655947002
72,E05000098,0.20418604699999998
73,E05000099,0.338139535
74,E05000100,0.5378298205639668
75,E05000101,0.2715092608212095
76,E05000102,0.19419124966315543
77,E05000103,0.5242385845136603
78,E05000104,0.07793439157190044
79,E05000105,0.08691337487733869
80,E05000106,0.19321089922237744
81,E05000107,0.19130878055458309
82,E05000108,0.1961464757232922
83,E05000109,0.1929040817822493
84,E05000110,0.199534884
85,E05000111,0.20325384989988352
86,E05000112,0.19977532382433555
87,E05000113,0.2035860432185185
88,E05000114,0.19632677117762568
89,E05000115,0.1989284972922949
90,E05000116,0.4158818612388025
91,E05000117,0.0
92,E05000118,0.18799365434204524
93,E05000119,0.19084736845384606
94,E05000120,0.19183657283430794
95,E05000121,0.0067278732022508685
96,E05000122,0.26972138234397863
97,E05000123,0.3423342799879294
98,E05000124,0.5027786816857964
99,E05000125,0.2648565567545868
100,E05000126,0.0
101,E05000127,0.18573560729895874
102,E05000128,0.166511628
103,E05000129,0.344012824494385
104,E05000130,0.05547227150910351
105,E05000131,0.153804336833215
106,E05000132,0.19433439106233838
107,E05000133,0.1948406739546477
108,E05000134,0.1909100770908732
109,E05000135,0.33695001243990913
110,E05000136,0.290401651106834
111,E05000137,0.18930232600000002
112,E05000138,0.08158911917003814
113,E05000139,0.20290086200731206
114,E05000140,0.19206610918989253
