year,county,cause,sex,age_code,N
94,0101,32,2,13,1
94,0101,32,1,14,5
94,0101,32,1,15,1
94,0101,32,1,16,1
94,0101,32,1,17,2
94,0101,32,1,18,1
94,0101,32,2,19,1
94,0101,32,1,19,1
94,0101,32,1,20,2
94,0101,32,1,21,5
94,0101,32,1,22,2
94,0101,32,2,22,1
94,0101,32,1,23,3
94,0101,33,1,08,1
94,0101,33,2,09,1
94,0101,33,1,12,1
94,0101,33,1,13,1
94,0101,33,2,14,2
94,0101,33,2,15,1
94,0101,33,1,16,2
94,0101,33,2,16,1
94,0101,33,1,17,1
94,0101,33,2,17,2
94,0101,33,1,18,2
94,0101,33,1,20,4
94,0101,33,1,23,1
94,0101,34,1,14,1
94,0101,35,1,08,1
94,0101,35,1,10,2
94,0101,35,2,11,1
94,0101,35,1,12,2
94,0101,35,1,13,1
94,0101,35,2,13,1
94,0101,35,1,14,2
94,0101,35,2,14,2
94,0101,35,1,15,6
94,0101,35,2,15,2
94,0101,35,2,16,1
94,0101,35,1,16,9
94,0101,35,2,17,2
94,0101,35,1,17,1
94,0101,35,1,18,4
94,0101,35,2,18,3
94,0101,35,2,19,6
94,0101,35,1,19,6
94,0101,35,1,20,11
94,0101,35,2,20,2
94,0101,35,1,21,25
94,0101,35,2,21,20
94,0101,35,1,22,21
94,0101,35,2,22,18
94,0101,35,1,23,18
94,0101,35,2,23,26
94,0101,35,2,24,14
94,0101,35,1,24,11
94,0101,35,2,25,5
94,0101,35,2,26,3
94,0102,02,1,17,1
94,0102,02,1,20,2
94,0102,06,1,21,1
94,0102,06,2,22,2
94,0102,06,1,23,1
94,0102,06,1,24,1
94,0102,06,2,24,1
94,0102,10,1,08,1
94,0102,10,2,09,1
94,0102,10,1,11,3
94,0102,10,1,12,3
94,0102,10,2,12,3
94,0102,10,2,13,4
94,0102,10,1,13,4
94,0102,10,2,14,6
94,0102,10,1,14,1
94,0102,10,1,15,9
94,0102,10,2,15,10
94,0102,10,1,16,20
94,0102,10,2,16,23
94,0102,10,1,17,20
94,0102,10,2,17,21
94,0102,10,1,18,19
94,0102,10,2,18,15
94,0102,10,1,19,20
94,0102,10,2,19,17
94,0102,10,2,20,27
94,0102,10,1,20,28
94,0102,10,2,21,22
94,0102,10,1,21,43
94,0102,10,1,22,51
94,0102,10,2,22,38
94,0102,10,2,23,25
94,0102,10,1,23,42
94,0102,10,1,24,11
94,0102,10,2,24,8
94,0102,10,2,25,3
94,0102,10,1,25,3
94,0102,11,1,10,1
94,0102,11,2,12,1
94,0102,11,1,14,2
94,0102,11,1,15,1
94,0102,11,1,16,1
94,0102,11,1,17,1
94,0102,11,2,18,3
94,0102,11,1,18,1
94,0102,11,2,19,3
94,0102,11,1,19,4
94,0102,11,1,20,4
94,0102,11,2,20,9
94,0102,11,2,21,7
94,0102,11,1,21,11
94,0102,11,2,22,11
94,0102,11,1,22,17
94,0102,11,1,23,8
94,0102,11,2,23,7
94,0102,11,2,24,6
94,0102,11,1,24,4
94,0102,11,2,25,2
94,0102,11,2,26,2
94,0102,13,1,23,1
94,0102,14,2,07,1
94,0102,14,2,19,1
94,0102,15,2,20,1
94,0102,16,2,12,1
94,0102,16,1,13,1
94,0102,16,1,14,4
94,0102,16,1,15,3
94,0102,16,2,16,1
94,0102,16,1,16,4
94,0102,16,2,17,2
94,0102,16,1,17,4
94,0102,16,2,18,2
94,0102,16,1,18,10
94,0102,16,2,19,2
94,0102,16,1,19,8
94,0102,16,1,20,6
94,0102,16,2,20,9
94,0102,16,2,21,10
94,0102,16,1,21,32
94,0102,16,2,22,14
94,0102,16,1,22,33
94,0102,16,1,23,29
94,0102,16,2,23,10
94,0102,16,2,24,12
94,0102,16,1,24,13
94,0102,16,2,25,9
94,0102,16,1,25,5
94,0102,16,2,26,1
94,0102,17,1,14,1
94,0102,17,1,16,2
94,0102,17,1,17,1
94,0102,17,1,18,1
94,0102,17,2,20,1
94,0102,17,2,22,1
94,0102,17,1,22,3
94,0102,17,2,23,4
94,0102,17,1,23,3
94,0102,17,1,24,4
94,0102,17,1,25,1
94,0102,17,2,26,2
94,0102,18,2,08,1
94,0102,18,1,12,1
94,0102,18,2,14,1
94,0102,18,1,14,2
94,0102,18,2,16,3
94,0102,18,1,16,4
94,0102,18,1,17,5
94,0102,18,2,18,6
94,0102,18,1,18,4
94,0102,18,2,19,2
94,0102,18,1,19,4
94,0102,18,2,20,4
94,0102,18,1,20,9
94,0102,18,2,21,11
94,0102,18,1,21,17
94,0102,18,2,22,11
94,0102,18,1,22,11
94,0102,18,2,23,14
94,0102,18,1,23,14
94,0102,18,2,24,5
94,0102,18,1,24,8
94,0102,18,2,25,3
94,0102,18,1,25,1
94,0102,18,2,26,1
94,0102,20,1,12,1
94,0102,20,1,18,2
94,0102,20,2,20,1
94,0102,20,1,20,3
94,0102,20,2,21,6
94,0102,20,1,21,12
94,0102,20,2,22,4
94,0102,20,1,22,17
94,0102,20,2,23,6
94,0102,20,1,23,14
94,0102,20,2,24,5
94,0102,20,1,24,9
94,0102,20,2,25,2
94,0102,20,1,25,5
94,0102,20,2,26,2
94,0102,22,1,14,1
94,0102,22,2,17,1
94,0102,22,1,21,2
94,0102,22,2,22,2
94,0102,22,1,22,3
94,0102,22,1,23,1
94,0102,22,2,24,2
94,0102,23,2,19,1
94,0102,23,1,19,2
94,0102,23,2,20,1
94,0102,23,2,22,1
94,0102,23,1,23,2
94,0102,23,1,24,1
94,0102,25,2,13,1
94,0102,25,1,13,2
94,0102,25,1,15,1
94,0102,25,1,16,1
94,0102,25,2,18,4
94,0102,25,2,19,3
94,0102,25,1,19,1
94,0102,25,2,20,3
94,0102,25,1,20,5
94,0102,25,2,21,4
94,0102,25,1,21,2
94,0102,25,1,22,1
94,0102,25,2,24,1
94,0102,25,2,25,1
94,0102,26,1,12,1
94,0102,26,1,16,2
94,0102,26,2,18,3
94,0102,26,2,19,3
94,0102,26,1,19,2
94,0102,26,2,20,1
94,0102,26,1,20,5
94,0102,26,2,21,8
94,0102,26,1,21,9
94,0102,26,2,22,9
94,0102,26,1,22,7
94,0102,26,2,23,6
94,0102,26,1,23,9
94,0102,26,2,24,7
94,0102,26,1,24,4
94,0102,26,2,25,1
94,0102,26,2,26,1
94,0102,27,1,23,1
94,0102,27,1,24,1
94,0102,30,2,01,3
94,0102,30,1,02,1
94,0102,30,2,13,1
94,0102,30,2,15,1
94,0102,30,1,15,1
94,0102,31,2,01,1
94,0102,31,1,01,2
94,0102,32,2,02,1
94,0102,32,1,08,1
94,0102,32,2,09,1
94,0102,32,1,09,3
94,0102,32,2,10,2
94,0102,32,1,12,2
94,0102,32,1,13,1
94,0102,32,1,14,5
94,0102,32,1,15,4
94,0102,32,1,16,1
94,0102,32,2,17,1
94,0102,32,2,18,1
94,0102,32,1,18,3
94,0102,32,2,19,2
94,0102,32,1,19,2
94,0102,32,1,20,1
94,0102,32,2,21,1
94,0102,32,1,21,6
94,0102,32,2,22,1
94,0102,32,1,22,1
94,0102,32,2,23,1
94,0102,32,1,23,1
94,0102,32,1,24,2
94,0102,33,2,10,3
94,0102,33,2,11,1
94,0102,33,2,12,1
94,0102,33,1,12,1
94,0102,33,2,13,1
94,0102,33,2,14,1
94,0102,33,1,15,2
94,0102,33,2,16,3
94,0102,33,1,16,6
94,0102,33,2,17,1
94,0102,33,1,17,3
94,0102,33,2,18,1
94,0102,33,1,18,2
94,0102,33,2,19,1
94,0102,33,2,20,1
94,0102,33,1,20,1
94,0102,33,2,21,1
94,0102,33,1,21,2
94,0102,33,1,22,3
94,0102,33,2,23,1
94,0102,33,1,23,2
94,0102,33,1,24,2
94,0102,34,1,13,1
94,0102,34,1,16,1
94,0102,34,1,18,1
94,0102,35,2,01,1
94,0102,35,1,02,2
94,0102,35,2,07,2
94,0102,35,1,09,2
94,0102,35,1,11,1
94,0102,35,2,12,2
94,0102,35,1,12,2
94,0102,35,2,13,1
94,0102,35,1,13,2
94,0102,35,2,14,1
94,0102,35,1,14,2
94,0102,35,2,15,3
94,0102,35,1,15,6
94,0102,35,2,16,3
94,0102,35,1,16,6
94,0102,35,2,17,2
94,0102,35,1,17,3
94,0102,35,2,18,4
94,0102,35,1,18,5
94,0102,35,2,19,9
94,0102,35,1,19,7
94,0102,35,2,20,11
94,0102,35,1,20,13
94,0102,35,2,21,10
94,0102,35,1,21,32
94,0102,35,2,22,27
94,0102,35,1,22,44
94,0102,35,1,23,41
94,0102,35,2,23,16
94,0102,35,1,24,19
94,0102,35,2,24,20
94,0102,35,2,25,5
94,0102,35,1,25,5
94,0102,35,2,26,2
94,0109,02,1,21,1
94,0109,02,1,22,1
94,0109,02,2,23,1
94,0109,06,2,16,1
94,0109,06,1,20,1
94,0109,06,2,20,2
94,0109,06,2,21,2
94,0109,06,1,22,3
94,0109,06,2,22,1
94,0109,06,2,23,4
94,0109,06,1,23,1
94,0109,06,2,24,2
94,0109,06,2,25,1
94,0109,10,2,07,1
94,0109,10,1,08,1
94,0109,10,2,09,1
94,0109,10,1,10,1
94,0109,10,1,11,1
94,0109,10,1,12,1
94,0109,10,1,13,3
94,0109,10,2,13,1
94,0109,10,1,14,3
94,0109,10,2,14,3
94,0109,10,1,15,6
94,0109,10,2,15,6
94,0109,10,2,16,7
94,0109,10,1,16,10
94,0109,10,2,17,4
94,0109,10,1,17,10
94,0109,10,1,18,21
94,0109,10,2,18,13
94,0109,10,2,19,8
94,0109,10,1,19,14
94,0109,10,1,20,22
94,0109,10,2,20,11
94,0109,10,2,21,6
94,0109,10,1,21,16
94,0109,10,1,22,20
94,0109,10,2,22,13
94,0109,10,1,23,13
94,0109,10,2,23,1
94,0109,10,1,24,2
94,0109,10,2,24,7
94,0109,10,2,25,1
94,0109,10,2,26,1
94,0109,11,1,13,1
94,0109,11,2,15,1
94,0109,11,1,15,1
94,0109,11,2,16,1
94,0109,11,1,16,1
94,0109,11,1,17,1
94,0109,11,1,18,4
94,0109,11,2,18,3
94,0109,11,2,19,6
94,0109,11,1,19,2
94,0109,11,2,20,6
94,0109,11,1,20,6
94,0109,11,2,21,9
94,0109,11,1,21,7
94,0109,11,1,22,3
94,0109,11,2,22,4
94,0109,11,2,23,3
94,0109,11,1,23,1
94,0109,11,2,24,2
94,0109,11,2,25,1
94,0109,14,1,22,1
94,0109,14,2,23,1
94,0109,15,2,15,1
94,0109,15,2,18,1
94,0109,15,2,19,1
94,0109,15,1,19,1
94,0109,15,2,20,1
94,0109,15,2,21,1
94,0109,16,1,11,1
94,0109,16,1,12,1
94,0109,16,1,13,2
94,0109,16,1,14,1
94,0109,16,1,15,2
94,0109,16,2,16,2
94,0109,16,1,16,5
94,0109,16,1,17,3
94,0109,16,1,18,2
94,0109,16,2,19,3
94,0109,16,1,19,5
94,0109,16,2,20,5
94,0109,16,1,20,4
94,0109,16,2,21,9
94,0109,16,1,21,7
94,0109,16,2,22,6
94,0109,16,1,22,9
94,0109,16,2,23,6
94,0109,16,1,23,5
94,0109,16,2,24,7
94,0109,16,1,24,2
94,0109,16,2,25,1
94,0109,16,1,25,1
94,0109,17,1,16,1
94,0109,17,1,20,1
94,0109,17,2,21,1
94,0109,17,1,22,1
94,0109,17,2,23,1
94,0109,17,1,23,1
94,0109,18,1,12,1
94,0109,18,1,13,1
94,0109,18,1,14,2
94,0109,18,1,15,1
94,0109,18,1,16,2
94,0109,18,2,17,2
94,0109,18,1,17,3
94,0109,18,2,18,1
94,0109,18,1,18,4
94,0109,18,2,19,1
94,0109,18,1,19,6
94,0109,18,2,20,3
94,0109,18,1,20,12
94,0109,18,1,21,11
94,0109,18,2,21,7
94,0109,18,2,22,9
94,0109,18,1,22,5
94,0109,18,2,23,8
94,0109,18,1,23,7
94,0109,18,2,24,4
94,0109,18,1,24,3
94,0109,18,2,25,2
94,0109,20,1,12,1
94,0109,20,1,18,1
94,0109,20,2,19,1
94,0109,20,1,19,2
94,0109,20,2,20,1
94,0109,20,1,20,2
94,0109,20,2,21,2
94,0109,20,1,21,2
94,0109,20,2,22,2
94,0109,20,1,22,1
94,0109,20,2,23,2
94,0109,20,1,23,3
94,0109,20,2,24,3
94,0109,20,1,24,2
94,0109,22,1,21,2
94,0109,22,2,22,1
94,0109,22,1,22,1
94,0109,22,2,25,1
94,0109,22,1,25,1
94,0109,23,1,19,2
94,0109,23,1,20,1
94,0109,23,2,21,1
94,0109,23,1,22,1
94,0109,23,1,23,1
94,0109,25,1,14,3
94,0109,25,1,15,2
94,0109,25,2,16,1
94,0109,25,1,16,4
94,0109,25,2,17,1
94,0109,25,1,17,1
94,0109,25,2,18,2
94,0109,25,1,19,1
94,0109,25,2,20,2
94,0109,25,1,20,2
94,0109,25,2,21,1
94,0109,25,1,21,1
94,0109,25,2,22,1
94,0109,26,1,16,1
94,0109,26,2,17,3
94,0109,26,2,18,2
94,0109,26,1,18,4
94,0109,26,1,19,4
94,0109,26,2,20,2
94,0109,26,1,20,3
94,0109,26,2,21,6
94,0109,26,1,21,6
94,0109,26,2,22,2
94,0109,26,1,22,3
94,0109,26,1,23,1
94,0109,26,2,24,3
94,0109,26,1,24,1
94,0109,26,1,25,1
94,0109,30,2,01,2
94,0109,30,1,02,1
94,0109,31,2,01,1
94,0109,31,1,01,1
94,0109,31,2,02,1
94,0109,32,2,02,1
94,0109,32,1,09,5
94,0109,32,1,10,1
94,0109,32,1,11,1
94,0109,32,1,14,2
94,0109,32,1,15,1
94,0109,32,2,16,1
94,0109,32,1,16,1
94,0109,32,1,17,1
94,0109,32,2,18,1
94,0109,32,2,19,1
94,0109,32,1,19,4
94,0109,32,1,21,2
94,0109,32,2,22,2
94,0109,33,2,09,2
94,0109,33,1,11,1
94,0109,33,1,12,3
94,0109,33,2,13,1
94,0109,33,1,13,3
94,0109,33,2,14,2
94,0109,33,1,14,3
94,0109,33,2,15,1
94,0109,33,1,15,1
94,0109,33,2,16,2
94,0109,33,1,16,4
94,0109,33,1,17,3
94,0109,33,1,18,1
94,0109,33,1,19,1
94,0109,33,2,20,1
94,0109,33,1,21,1
94,0109,34,2,15,1
94,0109,35,2,02,1
94,0109,35,1,08,1
94,0109,35,2,09,1
94,0109,35,2,10,1
94,0109,35,2,11,2
94,0109,35,1,11,1
94,0109,35,2,12,1
94,0109,35,1,12,2
94,0109,35,2,13,1
94,0109,35,1,13,1
94,0109,35,2,14,2
94,0109,35,1,14,8
94,0109,35,2,15,3
94,0109,35,1,15,7
94,0109,35,2,16,3
94,0109,35,1,16,4
94,0109,35,2,17,3
94,0109,35,1,17,3
94,0109,35,2,18,3
94,0109,35,1,18,5
94,0109,35,2,19,6
94,0109,35,1,19,10
94,0109,35,2,20,4
94,0109,35,1,20,14
94,0109,35,2,21,12
94,0109,35,1,21,8
94,0109,35,2,22,16
94,0109,35,1,22,19
94,0109,35,2,23,12
94,0109,35,1,23,16
94,0109,35,2,24,9
94,0109,35,1,24,7
94,0109,35,2,25,3
94,0109,35,1,25,6
94,0110,02,1,11,1
94,0110,02,1,19,1
94,0110,02,1,20,1
94,0110,02,1,22,3
94,0110,06,2,19,1
94,0110,06,1,20,1
94,0110,06,2,22,3
94,0110,06,1,22,4
94,0110,06,2,23,3
94,0110,06,1,23,1
94,0110,06,2,24,1
94,0110,06,2,25,1
94,0110,10,1,10,1
94,0110,10,2,11,1
94,0110,10,1,11,1
94,0110,10,2,12,1
94,0110,10,1,12,1
94,0110,10,2,13,2
94,0110,10,1,13,2
94,0110,10,1,14,5
94,0110,10,2,14,4
94,0110,10,2,15,11
94,0110,10,1,15,11
94,0110,10,2,16,11
94,0110,10,1,16,17
94,0110,10,2,17,10
94,0110,10,1,17,13
94,0110,10,2,18,11
94,0110,10,1,18,21
94,0110,10,2,19,16
94,0110,10,1,19,31
94,0110,10,2,20,18
94,0110,10,1,20,29
94,0110,10,2,21,18
94,0110,10,1,21,41
94,0110,10,2,22,18
94,0110,10,1,22,19
94,0110,10,2,23,16
94,0110,10,1,23,24
94,0110,10,2,24,9
94,0110,10,1,24,11
94,0110,10,2,26,1
94,0110,11,1,15,3
94,0110,11,2,16,1
94,0110,11,1,16,1
94,0110,11,2,17,1
94,0110,11,1,17,4
94,0110,11,2,18,3
94,0110,11,1,18,4
94,0110,11,2,19,2
94,0110,11,1,19,2
94,0110,11,2,20,4
94,0110,11,1,20,6
94,0110,11,2,21,7
94,0110,11,1,21,10
94,0110,11,2,22,11
94,0110,11,1,22,9
94,0110,11,2,23,7
94,0110,11,1,23,6
94,0110,11,2,24,5
94,0110,11,1,24,3
94,0110,11,2,25,2
94,0110,13,1,18,1
94,0110,14,2,20,1
94,0110,14,1,22,1
94,0110,15,2,13,1
94,0110,16,1,13,1
94,0110,16,2,14,1
94,0110,16,1,14,6
94,0110,16,1,15,2
94,0110,16,2,16,1
94,0110,16,1,16,3
94,0110,16,2,17,3
94,0110,16,1,17,4
94,0110,16,2,18,5
94,0110,16,1,18,3
94,0110,16,2,19,2
94,0110,16,1,19,7
94,0110,16,2,20,5
94,0110,16,1,20,10
94,0110,16,2,21,10
94,0110,16,1,21,17
94,0110,16,2,22,16
94,0110,16,1,22,20
94,0110,16,2,23,10
94,0110,16,1,23,10
94,0110,16,2,24,5
94,0110,16,1,24,4
94,0110,16,1,25,1
94,0110,17,1,18,1
94,0110,17,1,19,1
94,0110,17,1,20,2
94,0110,17,2,21,1
94,0110,17,1,21,3
94,0110,17,2,22,2
94,0110,18,2,14,1
94,0110,18,1,14,2
94,0110,18,2,15,2
94,0110,18,1,15,3
94,0110,18,2,16,1
94,0110,18,1,16,5
94,0110,18,2,17,1
94,0110,18,2,18,2
94,0110,18,1,18,4
94,0110,18,2,19,1
94,0110,18,1,19,4
94,0110,18,2,20,2
94,0110,18,1,20,10
94,0110,18,2,21,8
94,0110,18,1,21,8
94,0110,18,2,22,14
94,0110,18,1,22,10
94,0110,18,1,23,8
94,0110,18,2,23,5
94,0110,18,2,24,5
94,0110,18,1,24,4
94,0110,18,2,25,1
94,0110,18,1,25,1
94,0110,19,1,19,1
94,0110,20,2,07,1
94,0110,20,2,17,1
94,0110,20,1,17,1
94,0110,20,2,18,1
94,0110,20,2,19,1
94,0110,20,1,19,1
94,0110,20,1,20,2
94,0110,20,2,21,5
94,0110,20,1,21,4
94,0110,20,2,22,4
94,0110,20,1,22,5
94,0110,20,2,23,3
94,0110,20,1,23,12
94,0110,20,2,24,4
94,0110,20,1,24,4
94,0110,22,2,13,1
94,0110,22,1,15,1
94,0110,22,1,16,1
94,0110,22,2,19,1
94,0110,22,1,19,1
94,0110,22,1,20,1
94,0110,22,2,21,1
94,0110,22,2,22,2
94,0110,22,1,22,1
94,0110,22,2,23,1
94,0110,22,1,24,1
94,0110,23,2,20,1
94,0110,23,2,21,1
94,0110,23,2,22,1
94,0110,23,1,22,1
94,0110,23,1,23,1
94,0110,25,1,12,1
94,0110,25,1,14,1
94,0110,25,1,15,4
94,0110,25,2,16,1
94,0110,25,1,16,3
94,0110,25,2,17,1
94,0110,25,1,17,1
94,0110,25,2,18,1
94,0110,25,1,18,2
94,0110,25,2,19,2
94,0110,25,1,19,2
94,0110,25,2,21,4
94,0110,25,1,21,1
94,0110,25,2,23,1
94,0110,25,1,23,1
94,0110,25,2,24,1
94,0110,26,2,15,1
94,0110,26,1,16,2
94,0110,26,1,17,2
94,0110,26,2,19,3
94,0110,26,1,19,2
94,0110,26,2,20,1
94,0110,26,1,20,1
94,0110,26,2,21,2
94,0110,26,1,21,5
94,0110,26,2,22,8
94,0110,26,1,22,3
94,0110,26,1,23,2
94,0110,26,1,24,3
94,0110,26,1,25,1
94,0110,30,2,02,1
94,0110,30,1,02,1
94,0110,30,1,03,1
94,0110,31,2,01,1
94,0110,31,1,01,1
94,0110,31,2,02,1
94,0110,31,1,02,1
94,0110,32,1,08,1
94,0110,32,1,09,2
94,0110,32,1,10,2
94,0110,32,2,11,1
94,0110,32,1,11,1
94,0110,32,1,13,4
94,0110,32,2,14,1
94,0110,32,1,14,1
94,0110,32,1,16,3
94,0110,32,1,17,3
94,0110,32,1,18,5
94,0110,32,2,19,1
94,0110,32,1,19,1
94,0110,32,2,20,1
94,0110,32,1,20,2
94,0110,32,1,21,1
94,0110,32,2,22,1
94,0110,32,1,22,1
94,0110,32,2,24,1
94,0110,33,1,10,2
94,0110,33,2,11,4
94,0110,33,2,12,5
94,0110,33,1,12,4
94,0110,33,1,13,4
94,0110,33,2,14,3
94,0110,33,1,14,4
94,0110,33,2,15,6
94,0110,33,1,15,3
94,0110,33,2,17,1
94,0110,33,1,17,1
94,0110,33,1,18,4
94,0110,33,2,19,1
94,0110,33,1,19,1
94,0110,33,1,20,1
94,0110,34,1,19,1
94,0110,35,2,02,1
94,0110,35,2,06,1
94,0110,35,1,07,1
94,0110,35,2,08,1
94,0110,35,2,09,2
94,0110,35,2,10,1
94,0110,35,1,10,2
94,0110,35,1,11,2
94,0110,35,2,12,2
94,0110,35,1,12,2
94,0110,35,2,13,1
94,0110,35,1,13,1
94,0110,35,1,15,7
94,0110,35,2,15,2
94,0110,35,1,16,8
94,0110,35,2,16,3
94,0110,35,2,17,2
94,0110,35,1,17,4
94,0110,35,2,18,2
94,0110,35,1,18,5
94,0110,35,2,19,3
94,0110,35,1,19,7
94,0110,35,2,20,8
94,0110,35,1,20,8
94,0110,35,2,21,10
94,0110,35,1,21,29
94,0110,35,2,22,20
94,0110,35,1,22,26
94,0110,35,2,23,13
94,0110,35,1,23,13
94,0110,35,2,24,12
94,0110,35,1,24,8
94,0110,35,2,25,6
94,0110,35,1,25,2
94,0111,02,1,18,1
94,0111,06,1,18,1
94,0111,06,1,20,1
94,0111,06,2,20,1
94,0111,06,1,21,1
94,0111,06,2,21,1
94,0111,06,1,22,1
94,0111,06,2,22,2
94,0111,06,1,24,1
94,0111,10,1,03,1
94,0111,10,1,08,1
94,0111,10,1,09,1
94,0111,10,1,11,1
94,0111,10,1,12,1
94,0111,10,2,12,3
94,0111,10,2,13,5
94,0111,10,1,13,5
94,0111,10,2,14,5
94,0111,10,1,14,8
94,0111,10,1,15,10
94,0111,10,2,15,6
94,0111,10,1,16,15
94,0111,10,2,16,10
94,0111,10,2,17,16
94,0111,10,1,17,12
94,0111,10,2,18,9
94,0111,10,1,18,16
94,0111,10,2,19,16
94,0111,10,1,19,9
94,0111,10,2,20,11
94,0111,10,1,20,27
94,0111,10,1,21,31
94,0111,10,2,21,18
94,0111,10,1,22,22
94,0111,10,2,22,10
94,0111,10,1,23,12
94,0111,10,2,23,13
94,0111,10,1,24,7
94,0111,10,2,24,2
94,0111,10,2,25,3
94,0111,11,1,14,1
94,0111,11,1,15,2
94,0111,11,1,16,2
94,0111,11,1,17,3
94,0111,11,2,18,5
94,0111,11,1,18,1
94,0111,11,2,19,3
94,0111,11,2,20,4
94,0111,11,1,20,6
94,0111,11,2,21,11
94,0111,11,1,21,9
94,0111,11,2,22,9
94,0111,11,1,22,10
94,0111,11,1,23,5
94,0111,11,2,23,2
94,0111,11,1,24,1
94,0111,14,2,22,1
94,0111,15,1,05,1
94,0111,16,1,07,1
94,0111,16,1,15,2
94,0111,16,2,15,1
94,0111,16,2,16,2
94,0111,16,1,16,4
94,0111,16,1,17,8
94,0111,16,1,18,5
94,0111,16,2,18,1
94,0111,16,1,19,5
94,0111,16,2,19,2
94,0111,16,2,20,2
94,0111,16,1,20,8
94,0111,16,2,21,6
94,0111,16,1,21,9
