year,county,cause,sex,age_code,N
98,0102,02,2,22,1
98,0102,02,1,23,2
98,0102,02,2,23,1
98,0102,03,1,16,1
98,0102,03,1,17,2
98,0102,03,1,18,2
98,0102,03,1,19,2
98,0102,03,2,20,1
98,0102,03,2,21,2
98,0102,03,1,21,2
98,0102,03,2,22,2
98,0102,03,1,22,6
98,0102,03,2,23,5
98,0102,03,1,23,5
98,0102,03,2,24,7
98,0102,03,1,24,3
98,0102,03,2,25,1
98,0102,04,1,16,1
98,0102,04,1,18,1
98,0102,05,1,13,1
98,0102,05,1,25,1
98,0102,06,1,02,1
98,0102,06,1,06,1
98,0102,06,2,07,1
98,0102,06,1,10,1
98,0102,06,2,11,2
98,0102,06,1,11,1
98,0102,06,2,12,3
98,0102,06,1,13,8
98,0102,06,2,13,2
98,0102,06,2,14,5
98,0102,06,1,14,7
98,0102,06,2,15,10
98,0102,06,1,15,2
98,0102,06,1,16,17
98,0102,06,2,16,19
98,0102,06,2,17,24
98,0102,06,1,17,29
98,0102,06,2,18,21
98,0102,06,1,18,25
98,0102,06,2,19,24
98,0102,06,1,19,25
98,0102,06,1,20,24
98,0102,06,2,20,25
98,0102,06,2,21,37
98,0102,06,1,21,55
98,0102,06,2,22,27
98,0102,06,1,22,49
98,0102,06,2,23,21
98,0102,06,1,23,42
98,0102,06,2,24,13
98,0102,06,1,24,19
98,0102,06,2,25,3
98,0102,06,1,25,5
98,0102,06,1,26,1
98,0102,07,2,14,1
98,0102,07,1,16,2
98,0102,07,2,18,1
98,0102,07,1,19,1
98,0102,07,2,21,4
98,0102,07,1,21,1
98,0102,07,1,22,3
98,0102,07,2,22,1
98,0102,07,1,23,2
98,0102,07,2,24,1
98,0102,07,1,24,1
98,0102,07,1,25,1
98,0102,08,1,09,1
98,0102,08,2,16,1
98,0102,08,1,21,1
98,0102,08,2,22,1
98,0102,08,1,23,1
98,0102,09,1,10,1
98,0102,09,2,13,1
98,0102,09,2,15,1
98,0102,09,1,15,1
98,0102,09,2,16,1
98,0102,09,1,16,1
98,0102,09,2,17,1
98,0102,09,1,17,3
98,0102,09,2,18,2
98,0102,09,1,18,3
98,0102,09,2,19,1
98,0102,09,1,19,4
98,0102,09,1,20,3
98,0102,09,2,20,1
98,0102,09,2,21,6
98,0102,09,1,21,10
98,0102,09,2,22,8
98,0102,09,1,22,9
98,0102,09,1,23,2
98,0102,09,2,23,9
98,0102,09,2,24,4
98,0102,09,1,24,2
98,0102,09,2,25,1
98,0102,10,1,22,2
98,0102,10,2,23,2
98,0102,10,1,24,1
98,0102,10,2,24,1
98,0102,10,2,25,2
98,0102,12,1,17,1
98,0102,12,1,21,1
98,0102,12,2,22,1
98,0102,13,1,18,1
98,0102,13,1,21,3
98,0102,13,1,22,3
98,0102,13,2,22,3
98,0102,13,1,23,4
98,0102,13,2,23,1
98,0102,13,1,24,1
98,0102,13,2,25,1
98,0102,14,1,22,1
98,0102,14,2,24,1
98,0102,15,1,14,1
98,0102,15,2,17,1
98,0102,15,1,17,1
98,0102,15,2,18,1
98,0102,15,1,18,2
98,0102,15,1,19,1
98,0102,15,2,19,2
98,0102,15,2,20,2
98,0102,15,1,20,2
98,0102,15,1,21,3
98,0102,15,2,21,2
98,0102,15,1,22,5
98,0102,15,2,22,6
98,0102,15,2,23,8
98,0102,15,1,23,4
98,0102,15,1,24,2
98,0102,15,2,24,1
98,0102,15,1,25,1
98,0102,15,2,25,2
98,0102,15,2,26,1
98,0102,16,2,07,1
98,0102,16,2,13,1
98,0102,16,1,14,1
98,0102,16,1,15,5
98,0102,16,1,16,3
98,0102,16,2,16,3
98,0102,16,1,17,7
98,0102,16,2,17,1
98,0102,16,1,18,9
98,0102,16,2,18,5
98,0102,16,1,19,7
98,0102,16,2,19,3
98,0102,16,1,20,13
98,0102,16,2,20,7
98,0102,16,1,21,19
98,0102,16,2,21,10
98,0102,16,1,22,19
98,0102,16,2,22,13
98,0102,16,2,23,21
98,0102,16,1,23,28
98,0102,16,1,24,6
98,0102,16,2,24,10
98,0102,16,1,25,1
98,0102,16,2,25,7
98,0102,16,1,26,1
98,0102,17,2,02,1
98,0102,17,1,15,2
98,0102,17,2,16,2
98,0102,17,1,17,2
98,0102,17,2,17,1
98,0102,17,1,18,2
98,0102,17,2,19,5
98,0102,17,1,19,1
98,0102,17,1,20,4
98,0102,17,2,20,2
98,0102,17,1,21,15
98,0102,17,2,21,9
98,0102,17,2,22,10
98,0102,17,1,22,14
98,0102,17,1,23,11
98,0102,17,2,23,12
98,0102,17,1,24,6
98,0102,17,2,24,8
98,0102,17,1,25,2
98,0102,17,2,25,5
98,0102,17,1,26,1
98,0102,18,1,22,1
98,0102,19,1,16,1
98,0102,19,2,17,1
98,0102,19,1,19,1
98,0102,19,1,20,1
98,0102,19,2,20,1
98,0102,19,2,21,1
98,0102,19,1,21,1
98,0102,19,1,22,2
98,0102,19,2,22,2
98,0102,19,1,23,3
98,0102,19,2,24,1
98,0102,19,2,26,1
98,0102,20,1,14,1
98,0102,21,1,12,1
98,0102,21,1,17,1
98,0102,21,2,18,1
98,0102,21,1,19,1
98,0102,21,2,19,2
98,0102,21,1,20,3
98,0102,21,2,20,5
98,0102,21,2,21,1
98,0102,21,1,21,7
98,0102,21,1,22,10
98,0102,21,2,22,7
98,0102,21,1,23,21
98,0102,21,2,23,13
98,0102,21,1,24,11
98,0102,21,2,24,7
98,0102,21,1,25,4
98,0102,21,2,25,2
98,0102,21,2,26,1
98,0102,23,1,19,2
98,0102,23,1,20,4
98,0102,23,2,20,1
98,0102,23,2,21,1
98,0102,23,1,21,7
98,0102,23,1,22,11
98,0102,23,2,22,4
98,0102,23,1,23,9
98,0102,23,2,23,7
98,0102,23,1,24,9
98,0102,23,2,24,1
98,0102,25,1,18,1
98,0102,25,2,19,1
98,0102,25,1,21,1
98,0102,25,1,22,4
98,0102,25,2,22,1
98,0102,25,1,25,2
98,0102,25,2,25,1
98,0102,26,1,16,1
98,0102,26,1,19,1
98,0102,26,2,20,1
98,0102,26,1,22,1
98,0102,26,1,23,1
98,0102,26,2,23,1
98,0102,27,2,20,1
98,0102,27,2,22,1
98,0102,27,2,24,1
98,0102,28,1,12,1
98,0102,28,1,13,1
98,0102,28,1,14,2
98,0102,28,1,16,1
98,0102,28,1,17,6
98,0102,28,2,17,1
98,0102,28,1,18,2
98,0102,28,1,19,1
98,0102,28,1,20,1
98,0102,28,1,21,1
98,0102,28,2,21,2
98,0102,28,1,22,3
98,0102,28,2,22,5
98,0102,28,1,23,3
98,0102,28,2,23,1
98,0102,28,1,24,2
98,0102,29,2,20,2
98,0102,29,1,21,1
98,0102,29,2,25,1
98,0102,30,2,15,1
98,0102,30,2,18,1
98,0102,30,2,20,1
98,0102,30,1,23,1
98,0102,30,1,24,1
98,0102,31,2,11,1
98,0102,31,2,17,1
98,0102,31,2,18,1
98,0102,31,1,19,2
98,0102,31,2,19,1
98,0102,31,1,20,1
98,0102,31,2,20,3
98,0102,31,2,21,1
98,0102,31,1,22,4
98,0102,31,2,22,3
98,0102,31,1,23,6
98,0102,31,1,24,5
98,0102,31,2,24,6
98,0102,31,1,25,3
98,0102,31,2,25,4
98,0102,32,1,17,3
98,0102,32,2,17,1
98,0102,32,1,18,2
98,0102,32,2,18,1
98,0102,32,2,19,1
98,0102,32,2,20,4
98,0102,32,1,21,3
98,0102,32,2,21,2
98,0102,32,1,22,10
98,0102,32,2,22,3
98,0102,32,1,23,9
98,0102,32,2,23,5
98,0102,32,1,24,4
98,0102,32,1,25,1
98,0102,34,2,01,1
98,0102,34,2,02,1
98,0102,35,1,01,1
98,0102,35,2,02,1
98,0102,35,2,21,1
98,0102,35,1,23,1
98,0102,36,1,21,1
98,0102,36,1,23,1
98,0102,38,1,10,2
98,0102,38,2,10,1
98,0102,38,2,11,1
98,0102,38,1,12,1
98,0102,38,1,15,1
98,0102,38,1,16,1
98,0102,38,1,17,2
98,0102,38,1,18,3
98,0102,38,1,19,3
98,0102,38,2,20,1
98,0102,38,1,21,2
98,0102,38,1,22,4
98,0102,38,2,22,2
98,0102,38,2,23,2
98,0102,38,1,23,4
98,0102,38,2,24,4
98,0102,38,2,25,2
98,0102,38,1,25,2
98,0102,39,2,10,1
98,0102,39,1,11,1
98,0102,39,2,11,1
98,0102,39,1,12,3
98,0102,39,1,13,1
98,0102,39,2,13,1
98,0102,39,1,14,1
98,0102,39,2,14,1
98,0102,39,1,15,3
98,0102,39,1,16,2
98,0102,39,1,17,2
98,0102,39,2,17,2
98,0102,39,2,18,4
98,0102,39,1,20,1
98,0102,39,1,21,1
98,0102,39,1,22,3
98,0102,39,2,22,1
98,0102,39,2,23,1
98,0102,39,2,25,1
98,0102,40,1,07,1
98,0102,40,2,13,1
98,0102,40,1,17,1
98,0102,41,1,11,2
98,0102,41,1,12,1
98,0102,41,2,13,1
98,0102,41,1,13,2
98,0102,41,1,14,5
98,0102,41,2,14,3
98,0102,41,1,15,1
98,0102,41,1,17,5
98,0102,41,2,17,2
98,0102,41,1,18,3
98,0102,41,2,18,4
98,0102,41,1,19,10
98,0102,41,2,19,1
98,0102,41,1,20,10
98,0102,41,2,20,7
98,0102,41,1,21,11
98,0102,41,2,21,5
98,0102,41,1,22,14
98,0102,41,2,22,10
98,0102,41,1,23,18
98,0102,41,2,23,22
98,0102,41,1,24,10
98,0102,41,2,24,8
98,0102,41,1,25,6
98,0102,41,2,25,7
98,0102,41,1,26,1
98,0102,41,2,26,2
98,0109,02,1,18,1
98,0109,02,2,20,1
98,0109,02,1,22,2
98,0109,03,1,13,1
98,0109,03,2,16,2
98,0109,03,1,17,1
98,0109,03,2,18,2
98,0109,03,2,19,2
98,0109,03,1,19,1
98,0109,03,2,20,3
98,0109,03,1,20,5
98,0109,03,2,22,2
98,0109,03,1,22,3
98,0109,03,2,23,4
98,0109,03,1,23,1
98,0109,03,2,24,2
98,0109,03,2,25,2
98,0109,03,2,26,1
98,0109,06,1,12,2
98,0109,06,2,13,1
98,0109,06,2,14,2
98,0109,06,1,14,3
98,0109,06,2,15,5
98,0109,06,1,15,13
98,0109,06,2,16,9
98,0109,06,1,16,13
98,0109,06,2,17,9
98,0109,06,1,17,18
98,0109,06,2,18,6
98,0109,06,1,18,15
98,0109,06,2,19,10
98,0109,06,1,19,21
98,0109,06,2,20,20
98,0109,06,1,20,16
98,0109,06,2,21,12
98,0109,06,1,21,15
98,0109,06,2,22,19
98,0109,06,1,22,15
98,0109,06,2,23,9
98,0109,06,1,23,14
98,0109,06,2,24,3
98,0109,06,1,24,3
98,0109,06,2,25,1
98,0109,06,1,26,1
98,0109,07,2,16,1
98,0109,07,1,16,1
98,0109,07,1,17,1
98,0109,07,1,19,1
98,0109,07,2,21,1
98,0109,07,1,21,1
98,0109,07,2,23,1
98,0109,08,2,23,1
98,0109,08,1,25,1
98,0109,09,1,15,2
98,0109,09,2,16,2
98,0109,09,1,16,2
98,0109,09,1,17,3
98,0109,09,2,18,2
98,0109,09,1,18,3
98,0109,09,2,19,2
98,0109,09,1,19,4
98,0109,09,2,20,4
98,0109,09,1,20,4
98,0109,09,2,21,5
98,0109,09,1,21,4
98,0109,09,2,22,5
98,0109,09,1,22,2
98,0109,09,2,23,8
98,0109,09,1,23,3
98,0109,09,2,24,2
98,0109,09,2,25,1
98,0109,10,1,21,2
98,0109,10,2,22,1
98,0109,10,1,23,1
98,0109,10,2,24,2
98,0109,10,1,24,1
98,0109,10,2,25,1
98,0109,12,2,19,1
98,0109,13,2,22,1
98,0109,13,1,22,1
98,0109,14,2,21,1
98,0109,15,1,14,1
98,0109,15,2,15,1
98,0109,15,1,18,1
98,0109,15,2,19,2
98,0109,15,1,20,1
98,0109,15,2,21,2
98,0109,15,1,21,3
98,0109,15,2,22,1
98,0109,15,2,23,1
98,0109,15,2,24,1
98,0109,15,2,25,2
98,0109,15,2,26,1
98,0109,16,1,14,2
98,0109,16,2,15,1
98,0109,16,1,15,5
98,0109,16,1,16,1
98,0109,16,2,17,3
98,0109,16,1,17,8
98,0109,16,1,18,4
98,0109,16,2,19,3
98,0109,16,1,19,6
98,0109,16,2,20,5
98,0109,16,1,20,10
98,0109,16,2,21,6
98,0109,16,1,21,13
98,0109,16,2,22,2
98,0109,16,1,22,7
98,0109,16,2,23,15
98,0109,16,1,23,5
98,0109,16,2,24,4
98,0109,16,1,24,3
98,0109,16,2,25,1
98,0109,16,2,26,1
98,0109,17,2,15,1
98,0109,17,2,16,2
98,0109,17,1,16,4
98,0109,17,2,17,1
98,0109,17,1,17,5
98,0109,17,2,18,2
98,0109,17,1,18,4
98,0109,17,2,19,3
98,0109,17,1,19,2
98,0109,17,2,20,5
98,0109,17,1,20,5
98,0109,17,2,21,2
98,0109,17,1,21,8
98,0109,17,2,22,6
98,0109,17,1,22,10
98,0109,17,2,23,7
98,0109,17,1,23,3
98,0109,17,2,24,6
98,0109,17,1,24,3
98,0109,17,2,25,2
98,0109,17,1,25,2
98,0109,17,1,26,1
98,0109,19,1,12,1
98,0109,19,1,19,1
98,0109,19,1,21,1
98,0109,19,2,22,1
98,0109,21,1,16,2
98,0109,21,1,17,1
98,0109,21,1,19,1
98,0109,21,2,20,1
98,0109,21,1,20,3
98,0109,21,2,21,2
98,0109,21,1,21,7
98,0109,21,2,22,4
98,0109,21,1,22,3
98,0109,21,2,23,6
98,0109,21,1,23,3
98,0109,21,2,24,4
98,0109,21,1,24,2
98,0109,21,2,25,1
98,0109,21,1,25,1
98,0109,23,1,12,1
98,0109,23,2,17,1
98,0109,23,1,19,1
98,0109,23,2,20,1
98,0109,23,1,20,2
98,0109,23,1,21,2
98,0109,23,2,22,2
98,0109,23,1,22,6
98,0109,23,2,23,3
98,0109,23,1,23,2
98,0109,23,1,24,4
98,0109,23,2,25,2
98,0109,25,1,17,1
98,0109,25,2,19,1
98,0109,25,1,21,1
98,0109,26,1,17,1
98,0109,26,1,20,1
98,0109,27,1,22,2
98,0109,27,1,24,1
98,0109,28,1,13,1
98,0109,28,2,16,1
98,0109,28,1,16,4
98,0109,28,2,17,1
98,0109,28,1,17,3
98,0109,28,2,18,1
98,0109,28,1,18,3
98,0109,28,2,19,2
98,0109,28,2,20,1
98,0109,28,2,21,1
98,0109,28,1,24,1
98,0109,29,2,20,1
98,0109,29,2,22,1
98,0109,29,1,23,1
98,0109,29,2,24,1
98,0109,30,2,21,1
98,0109,31,2,13,2
98,0109,31,2,14,1
98,0109,31,2,19,1
98,0109,31,2,22,2
98,0109,31,2,23,2
98,0109,31,1,23,1
98,0109,31,1,24,2
98,0109,31,2,24,1
98,0109,31,2,25,1
98,0109,31,1,25,2
98,0109,32,2,15,1
98,0109,32,2,17,1
98,0109,32,2,18,1
98,0109,32,1,18,1
98,0109,32,1,19,2
98,0109,32,2,20,1
98,0109,32,1,20,3
98,0109,32,2,21,1
98,0109,32,1,22,3
98,0109,32,2,23,5
98,0109,32,1,23,2
98,0109,32,2,24,3
98,0109,32,1,24,1
98,0109,32,1,25,1
98,0109,34,2,01,1
98,0109,35,2,01,1
98,0109,35,2,02,1
98,0109,35,2,07,1
98,0109,36,2,23,1
98,0109,38,2,11,1
98,0109,38,1,12,4
98,0109,38,1,13,2
98,0109,38,1,14,1
98,0109,38,2,16,1
98,0109,38,2,17,1
98,0109,38,1,17,2
98,0109,38,1,18,2
98,0109,38,1,19,1
98,0109,38,2,20,1
98,0109,38,2,21,1
98,0109,38,1,22,3
98,0109,38,2,23,2
98,0109,38,1,23,3
98,0109,38,2,24,1
98,0109,39,1,11,1
98,0109,39,2,12,1
98,0109,39,1,12,2
98,0109,39,1,13,1
98,0109,39,1,14,2
98,0109,39,1,15,2
98,0109,39,2,16,1
98,0109,39,2,17,1
98,0109,39,1,17,2
98,0109,39,1,18,1
98,0109,39,1,19,2
98,0109,41,1,08,1
98,0109,41,1,10,2
98,0109,41,2,14,3
98,0109,41,1,14,2
98,0109,41,1,15,4
98,0109,41,2,16,3
98,0109,41,1,16,2
98,0109,41,1,17,1
98,0109,41,2,18,4
98,0109,41,1,18,2
98,0109,41,2,19,5
98,0109,41,1,19,4
98,0109,41,2,20,7
98,0109,41,1,20,4
98,0109,41,2,21,2
98,0109,41,1,21,8
98,0109,41,2,22,5
98,0109,41,1,22,5
98,0109,41,2,23,5
98,0109,41,1,23,8
98,0109,41,2,24,2
98,0109,41,1,24,6
98,0109,41,2,25,3
98,0109,41,1,25,3
98,0110,01,2,17,1
98,0110,01,2,21,1
98,0110,02,1,19,1
98,0110,02,1,21,1
98,0110,02,1,23,2
98,0110,02,2,23,1
98,0110,02,2,24,1
98,0110,03,2,11,1
98,0110,03,2,14,1
98,0110,03,1,16,1
98,0110,03,1,17,1
98,0110,03,2,17,1
98,0110,03,1,18,1
98,0110,03,1,19,1
98,0110,03,1,20,2
98,0110,03,2,20,2
98,0110,03,1,21,2
98,0110,03,2,21,2
98,0110,03,1,22,4
98,0110,03,2,22,2
98,0110,03,1,23,7
98,0110,03,2,23,3
98,0110,03,2,24,2
98,0110,03,2,25,1
98,0110,03,1,26,1
98,0110,03,2,26,1
98,0110,04,1,17,1
98,0110,05,1,14,2
98,0110,05,1,19,1
98,0110,06,1,03,1
98,0110,06,1,10,1
98,0110,06,1,13,5
98,0110,06,2,13,2
98,0110,06,1,14,6
98,0110,06,2,14,7
98,0110,06,1,15,6
98,0110,06,2,15,11
98,0110,06,1,16,20
98,0110,06,2,16,7
98,0110,06,1,17,19
98,0110,06,2,17,21
98,0110,06,1,18,23
98,0110,06,2,18,10
98,0110,06,2,19,23
98,0110,06,1,19,15
98,0110,06,1,20,29
98,0110,06,2,20,25
98,0110,06,1,21,34
98,0110,06,2,21,19
98,0110,06,1,22,43
98,0110,06,2,22,28
98,0110,06,1,23,22
98,0110,06,2,23,20
98,0110,06,1,24,7
98,0110,06,2,24,9
98,0110,06,2,25,2
98,0110,06,1,25,2
98,0110,07,1,16,1
98,0110,07,1,17,1
98,0110,07,1,19,1
98,0110,07,1,21,1
98,0110,07,1,22,1
98,0110,07,2,22,1
98,0110,07,2,24,1
98,0110,08,1,14,1
98,0110,08,2,21,1
98,0110,09,2,10,1
98,0110,09,1,11,1
98,0110,09,2,13,1
98,0110,09,1,15,1
98,0110,09,1,16,1
98,0110,09,1,18,3
98,0110,09,1,19,3
98,0110,09,1,20,2
98,0110,09,2,20,4
98,0110,09,1,21,6
98,0110,09,2,21,4
98,0110,09,1,22,4
98,0110,09,2,22,4
98,0110,09,1,23,3
98,0110,09,2,23,4
98,0110,09,1,24,1
98,0110,09,2,24,2
98,0110,09,2,25,2
98,0110,10,1,19,1
98,0110,10,1,23,1
98,0110,10,2,24,2
98,0110,10,1,24,1
98,0110,10,1,25,2
98,0110,13,1,19,1
98,0110,13,2,20,1
98,0110,13,2,21,1
98,0110,13,1,22,2
98,0110,13,1,23,1
98,0110,15,1,17,2
98,0110,15,1,18,2
98,0110,15,1,19,2
98,0110,15,2,19,1
98,0110,15,1,20,2
98,0110,15,2,20,1
98,0110,15,1,21,1
98,0110,15,2,21,4
98,0110,15,2,22,4
98,0110,15,1,22,1
98,0110,15,1,23,2
98,0110,15,2,23,3
98,0110,15,2,24,2
98,0110,15,2,25,1
98,0110,16,1,12,3
98,0110,16,1,14,4
98,0110,16,1,15,5
98,0110,16,1,16,5
98,0110,16,1,17,13
98,0110,16,2,17,5
98,0110,16,1,18,1
98,0110,16,2,18,1
98,0110,16,1,19,3
98,0110,16,2,19,7
98,0110,16,1,20,9
98,0110,16,2,20,4
98,0110,16,1,21,16
98,0110,16,2,21,11
98,0110,16,1,22,8
98,0110,16,2,22,13
98,0110,16,1,23,7
98,0110,16,2,23,14
98,0110,16,2,24,4
98,0110,16,1,24,5
98,0110,16,2,25,1
98,0110,16,1,25,4
98,0110,17,1,12,1
98,0110,17,2,12,1
98,0110,17,2,14,1
98,0110,17,2,15,2
98,0110,17,1,16,2
98,0110,17,2,16,2
98,0110,17,1,17,4
98,0110,17,2,18,1
98,0110,17,2,19,2
98,0110,17,1,19,4
98,0110,17,1,20,8
98,0110,17,2,20,2
98,0110,17,1,21,10
98,0110,17,2,21,2
98,0110,17,1,22,7
98,0110,17,2,22,14
98,0110,17,2,23,9
98,0110,17,1,23,7
98,0110,17,1,24,5
98,0110,17,2,24,8
98,0110,17,2,25,1
98,0110,17,1,25,2
98,0110,17,2,26,1
98,0110,18,1,24,1
98,0110,19,1,16,1
