year,county,cause,sex,age_code,N
85,0101,35,1,17,3
85,0101,35,2,18,3
85,0101,35,1,18,3
85,0101,35,1,19,4
85,0101,35,2,19,4
85,0101,35,2,20,5
85,0101,35,1,20,14
85,0101,35,2,21,11
85,0101,35,1,21,13
85,0101,35,2,22,6
85,0101,35,1,22,11
85,0101,35,2,23,7
85,0101,35,1,23,6
85,0101,35,2,24,5
85,0101,35,1,24,1
85,0101,35,1,25,1
85,0102,02,2,17,1
85,0102,02,1,18,2
85,0102,02,1,19,1
85,0102,02,1,20,1
85,0102,02,2,20,1
85,0102,02,1,21,2
85,0102,02,2,22,1
85,0102,02,1,23,2
85,0102,06,2,17,1
85,0102,06,1,17,2
85,0102,06,1,19,2
85,0102,06,2,21,2
85,0102,06,1,21,1
85,0102,06,2,22,1
85,0102,06,1,22,5
85,0102,06,2,23,1
85,0102,06,2,25,1
85,0102,10,1,03,1
85,0102,10,2,07,1
85,0102,10,1,08,1
85,0102,10,2,10,1
85,0102,10,2,11,1
85,0102,10,1,12,1
85,0102,10,2,12,2
85,0102,10,2,13,5
85,0102,10,1,13,2
85,0102,10,2,14,12
85,0102,10,1,14,4
85,0102,10,2,15,15
85,0102,10,1,15,13
85,0102,10,2,16,9
85,0102,10,1,16,13
85,0102,10,1,17,16
85,0102,10,2,17,14
85,0102,10,2,18,11
85,0102,10,1,18,24
85,0102,10,2,19,29
85,0102,10,1,19,37
85,0102,10,2,20,21
85,0102,10,1,20,47
85,0102,10,2,21,23
85,0102,10,1,21,55
85,0102,10,2,22,26
85,0102,10,1,22,42
85,0102,10,2,23,13
85,0102,10,1,23,11
85,0102,10,2,24,3
85,0102,10,1,24,1
85,0102,10,2,25,1
85,0102,11,1,15,2
85,0102,11,1,16,1
85,0102,11,2,17,4
85,0102,11,1,17,1
85,0102,11,2,18,3
85,0102,11,1,18,5
85,0102,11,2,19,2
85,0102,11,1,19,5
85,0102,11,2,20,4
85,0102,11,1,20,8
85,0102,11,2,21,8
85,0102,11,1,21,8
85,0102,11,2,22,6
85,0102,11,1,22,9
85,0102,11,2,23,3
85,0102,11,1,23,4
85,0102,11,1,25,1
85,0102,13,1,23,1
85,0102,14,2,20,1
85,0102,14,1,21,1
85,0102,15,1,22,1
85,0102,16,1,12,1
85,0102,16,2,14,1
85,0102,16,1,14,2
85,0102,16,2,15,4
85,0102,16,1,15,3
85,0102,16,1,16,4
85,0102,16,2,16,1
85,0102,16,1,17,4
85,0102,16,1,18,4
85,0102,16,2,18,4
85,0102,16,2,19,3
85,0102,16,1,19,20
85,0102,16,2,20,5
85,0102,16,1,20,20
85,0102,16,2,21,6
85,0102,16,1,21,18
85,0102,16,2,22,10
85,0102,16,1,22,19
85,0102,16,2,23,4
85,0102,16,1,23,11
85,0102,16,2,24,4
85,0102,16,1,24,3
85,0102,16,2,25,1
85,0102,16,1,25,2
85,0102,17,1,16,1
85,0102,17,1,18,3
85,0102,17,2,19,2
85,0102,17,1,19,1
85,0102,17,2,20,4
85,0102,17,1,20,7
85,0102,17,2,21,9
85,0102,17,1,21,6
85,0102,17,2,22,3
85,0102,17,1,22,2
85,0102,17,1,23,1
85,0102,17,2,23,4
85,0102,18,1,11,1
85,0102,18,2,13,1
85,0102,18,1,13,1
85,0102,18,1,15,5
85,0102,18,2,16,2
85,0102,18,1,16,6
85,0102,18,2,17,2
85,0102,18,1,17,1
85,0102,18,2,18,1
85,0102,18,1,18,2
85,0102,18,2,19,6
85,0102,18,1,19,16
85,0102,18,2,20,6
85,0102,18,1,20,15
85,0102,18,2,21,9
85,0102,18,1,21,25
85,0102,18,2,22,17
85,0102,18,1,22,7
85,0102,18,2,23,7
85,0102,18,1,23,9
85,0102,18,2,24,3
85,0102,18,1,24,6
85,0102,19,2,20,1
85,0102,19,1,23,1
85,0102,20,2,15,1
85,0102,20,1,18,2
85,0102,20,2,19,1
85,0102,20,1,20,6
85,0102,20,2,21,2
85,0102,20,1,21,6
85,0102,20,2,22,2
85,0102,20,1,22,10
85,0102,20,1,23,8
85,0102,20,2,24,4
85,0102,20,1,25,1
85,0102,22,2,15,1
85,0102,22,2,18,1
85,0102,22,1,18,1
85,0102,22,1,19,1
85,0102,22,2,20,2
85,0102,22,1,20,3
85,0102,22,2,21,2
85,0102,22,1,21,5
85,0102,22,2,22,1
85,0102,22,1,22,4
85,0102,22,2,23,2
85,0102,22,1,23,1
85,0102,22,2,24,1
85,0102,23,1,20,1
85,0102,23,2,22,2
85,0102,23,1,22,2
85,0102,23,1,23,2
85,0102,25,1,14,2
85,0102,25,2,14,1
85,0102,25,1,15,4
85,0102,25,1,16,4
85,0102,25,2,17,1
85,0102,25,1,17,3
85,0102,25,1,18,1
85,0102,25,2,19,2
85,0102,25,1,19,2
85,0102,25,2,20,2
85,0102,25,1,20,4
85,0102,25,2,21,3
85,0102,25,1,21,1
85,0102,25,1,22,4
85,0102,25,2,23,1
85,0102,25,1,23,1
85,0102,25,2,26,1
85,0102,26,1,14,1
85,0102,26,1,15,1
85,0102,26,2,16,1
85,0102,26,1,16,2
85,0102,26,2,18,2
85,0102,26,2,19,1
85,0102,26,1,19,2
85,0102,26,2,20,2
85,0102,26,1,20,5
85,0102,26,2,21,4
85,0102,26,1,21,9
85,0102,26,1,22,3
85,0102,26,2,22,1
85,0102,26,1,23,2
85,0102,26,2,23,3
85,0102,26,2,24,1
85,0102,26,2,25,1
85,0102,30,2,01,1
85,0102,30,1,01,5
85,0102,30,2,02,1
85,0102,30,1,03,2
85,0102,30,1,04,1
85,0102,31,2,01,3
85,0102,31,1,01,4
85,0102,31,1,02,1
85,0102,32,2,02,1
85,0102,32,1,08,2
85,0102,32,2,09,1
85,0102,32,1,09,4
85,0102,32,2,10,4
85,0102,32,1,10,6
85,0102,32,2,11,3
85,0102,32,1,11,2
85,0102,32,2,12,2
85,0102,32,1,12,4
85,0102,32,2,13,2
85,0102,32,1,13,2
85,0102,32,2,14,2
85,0102,32,1,14,2
85,0102,32,1,15,4
85,0102,32,2,16,2
85,0102,32,1,16,4
85,0102,32,1,17,1
85,0102,32,1,18,3
85,0102,32,2,19,1
85,0102,32,1,19,5
85,0102,32,1,20,7
85,0102,32,2,20,4
85,0102,32,1,21,7
85,0102,32,2,21,1
85,0102,32,2,22,1
85,0102,32,1,22,1
85,0102,32,2,23,1
85,0102,33,1,08,1
85,0102,33,1,10,1
85,0102,33,2,12,1
85,0102,33,1,12,2
85,0102,33,1,14,1
85,0102,33,1,17,1
85,0102,33,1,18,1
85,0102,33,1,19,1
85,0102,33,1,22,1
85,0102,34,1,07,1
85,0102,34,1,10,1
85,0102,34,1,15,1
85,0102,34,1,16,1
85,0102,34,2,18,1
85,0102,34,1,19,1
85,0102,35,1,02,2
85,0102,35,1,08,1
85,0102,35,1,10,2
85,0102,35,2,10,1
85,0102,35,2,11,1
85,0102,35,1,11,2
85,0102,35,1,12,1
85,0102,35,2,12,5
85,0102,35,2,13,2
85,0102,35,1,14,4
85,0102,35,2,14,2
85,0102,35,1,15,4
85,0102,35,2,15,2
85,0102,35,2,16,1
85,0102,35,1,16,2
85,0102,35,1,17,1
85,0102,35,2,17,1
85,0102,35,2,18,6
85,0102,35,1,18,5
85,0102,35,1,19,17
85,0102,35,2,19,5
85,0102,35,2,20,11
85,0102,35,1,20,27
85,0102,35,1,21,31
85,0102,35,2,21,14
85,0102,35,2,22,27
85,0102,35,1,22,23
85,0102,35,1,23,19
85,0102,35,2,23,18
85,0102,35,1,24,5
85,0102,35,2,24,12
85,0102,35,2,25,2
85,0102,35,1,25,1
85,0102,35,1,26,1
85,0109,02,1,18,1
85,0109,02,1,20,2
85,0109,02,1,22,2
85,0109,02,2,23,1
85,0109,06,2,13,1
85,0109,06,1,20,1
85,0109,06,2,20,2
85,0109,06,1,21,1
85,0109,06,2,22,1
85,0109,06,2,23,1
85,0109,06,1,23,2
85,0109,10,2,07,1
85,0109,10,1,07,1
85,0109,10,2,08,1
85,0109,10,2,11,1
85,0109,10,1,11,1
85,0109,10,2,12,1
85,0109,10,1,12,3
85,0109,10,2,13,2
85,0109,10,1,13,1
85,0109,10,1,14,5
85,0109,10,2,14,4
85,0109,10,2,15,1
85,0109,10,1,15,8
85,0109,10,2,16,6
85,0109,10,1,16,11
85,0109,10,2,17,7
85,0109,10,1,17,12
85,0109,10,2,18,9
85,0109,10,1,18,10
85,0109,10,1,19,21
85,0109,10,2,19,12
85,0109,10,2,20,12
85,0109,10,1,20,15
85,0109,10,1,21,14
85,0109,10,2,21,7
85,0109,10,2,22,9
85,0109,10,1,22,10
85,0109,10,2,23,3
85,0109,10,1,23,4
85,0109,10,1,24,2
85,0109,11,1,13,1
85,0109,11,1,14,1
85,0109,11,1,15,1
85,0109,11,2,16,1
85,0109,11,1,16,3
85,0109,11,1,17,1
85,0109,11,2,18,3
85,0109,11,2,19,4
85,0109,11,1,19,4
85,0109,11,2,20,3
85,0109,11,1,20,1
85,0109,11,2,21,6
85,0109,11,1,21,2
85,0109,11,2,22,5
85,0109,11,1,22,2
85,0109,11,1,23,1
85,0109,11,2,23,4
85,0109,12,1,23,1
85,0109,13,2,21,1
85,0109,14,1,09,1
85,0109,15,2,02,1
85,0109,15,1,19,1
85,0109,16,2,12,1
85,0109,16,1,13,2
85,0109,16,1,14,1
85,0109,16,2,15,1
85,0109,16,1,15,2
85,0109,16,1,16,1
85,0109,16,1,17,6
85,0109,16,2,18,2
85,0109,16,1,18,6
85,0109,16,2,19,2
85,0109,16,1,19,5
85,0109,16,2,20,4
85,0109,16,1,20,9
85,0109,16,2,21,8
85,0109,16,1,21,4
85,0109,16,2,22,4
85,0109,16,1,22,6
85,0109,16,2,23,11
85,0109,16,1,23,7
85,0109,16,2,24,5
85,0109,16,2,25,1
85,0109,17,1,17,1
85,0109,17,1,18,1
85,0109,17,2,19,1
85,0109,17,1,19,2
85,0109,17,1,20,1
85,0109,17,2,21,2
85,0109,17,1,21,3
85,0109,17,2,22,1
85,0109,17,2,23,3
85,0109,17,1,23,1
85,0109,17,2,24,2
85,0109,18,2,09,1
85,0109,18,2,11,1
85,0109,18,2,13,1
85,0109,18,2,15,1
85,0109,18,1,15,1
85,0109,18,1,16,6
85,0109,18,2,17,2
85,0109,18,1,17,2
85,0109,18,2,18,1
85,0109,18,1,18,4
85,0109,18,2,19,2
85,0109,18,1,19,9
85,0109,18,2,20,5
85,0109,18,1,20,13
85,0109,18,2,21,5
85,0109,18,1,21,7
85,0109,18,2,22,5
85,0109,18,1,22,3
85,0109,18,2,23,4
85,0109,18,1,23,3
85,0109,18,2,24,4
85,0109,18,1,24,3
85,0109,18,1,25,1
85,0109,20,2,02,1
85,0109,20,1,12,1
85,0109,20,1,17,2
85,0109,20,1,20,2
85,0109,20,2,21,1
85,0109,20,1,21,1
85,0109,20,2,22,1
85,0109,20,1,22,3
85,0109,20,2,23,2
85,0109,20,1,24,1
85,0109,22,2,12,1
85,0109,22,1,13,1
85,0109,22,2,20,1
85,0109,22,1,20,1
85,0109,22,1,21,4
85,0109,22,2,22,2
85,0109,22,1,22,1
85,0109,22,2,23,1
85,0109,23,1,15,1
85,0109,23,1,18,1
85,0109,23,2,19,1
85,0109,23,2,21,1
85,0109,23,1,23,1
85,0109,23,2,25,1
85,0109,25,2,10,1
85,0109,25,1,12,1
85,0109,25,1,14,2
85,0109,25,1,16,2
85,0109,25,1,17,3
85,0109,25,2,18,1
85,0109,25,1,18,1
85,0109,25,2,19,2
85,0109,25,1,19,2
85,0109,25,2,20,2
85,0109,25,1,21,1
85,0109,25,2,22,1
85,0109,25,1,22,1
85,0109,25,2,23,1
85,0109,26,2,14,2
85,0109,26,1,16,1
85,0109,26,2,17,1
85,0109,26,1,17,1
85,0109,26,2,18,1
85,0109,26,1,18,3
85,0109,26,2,19,1
85,0109,26,1,19,1
85,0109,26,1,20,3
85,0109,26,2,21,4
85,0109,26,1,21,3
85,0109,26,2,22,3
85,0109,26,1,22,3
85,0109,26,2,23,1
85,0109,26,1,23,1
85,0109,26,1,24,1
85,0109,30,2,01,1
85,0109,30,1,02,1
85,0109,30,2,03,2
85,0109,30,1,03,2
85,0109,30,1,09,1
85,0109,31,1,01,4
85,0109,31,2,02,2
85,0109,32,1,03,1
85,0109,32,2,07,1
85,0109,32,1,08,1
85,0109,32,2,09,3
85,0109,32,1,09,1
85,0109,32,2,10,2
85,0109,32,2,11,2
85,0109,32,1,11,2
85,0109,32,2,12,2
85,0109,32,1,12,3
85,0109,32,2,13,1
85,0109,32,1,13,3
85,0109,32,2,14,1
85,0109,32,1,14,1
85,0109,32,1,15,3
85,0109,32,1,16,2
85,0109,32,2,17,1
85,0109,32,1,17,4
85,0109,32,2,18,3
85,0109,32,1,18,3
85,0109,32,1,20,1
85,0109,32,2,21,2
85,0109,32,1,21,2
85,0109,32,2,24,1
85,0109,33,2,13,1
85,0109,33,1,13,1
85,0109,33,1,14,3
85,0109,33,1,20,1
85,0109,33,1,21,1
85,0109,34,2,11,1
85,0109,34,1,11,1
85,0109,34,1,18,1
85,0109,35,2,02,1
85,0109,35,1,09,1
85,0109,35,2,10,1
85,0109,35,2,11,1
85,0109,35,1,11,1
85,0109,35,2,12,1
85,0109,35,1,12,1
85,0109,35,1,13,6
85,0109,35,2,14,1
85,0109,35,1,14,3
85,0109,35,2,15,2
85,0109,35,1,15,2
85,0109,35,1,16,1
85,0109,35,2,17,2
85,0109,35,1,17,6
85,0109,35,2,18,3
85,0109,35,1,18,4
85,0109,35,2,19,3
85,0109,35,1,19,6
85,0109,35,2,20,9
85,0109,35,1,20,7
85,0109,35,2,21,8
85,0109,35,1,21,8
85,0109,35,2,22,10
85,0109,35,1,22,4
85,0109,35,2,23,4
85,0109,35,1,23,5
85,0109,35,2,24,6
85,0109,35,1,24,3
85,0109,35,2,26,1
85,0110,02,2,18,1
85,0110,02,1,20,1
85,0110,02,1,21,2
85,0110,02,1,22,2
85,0110,02,1,23,1
85,0110,06,1,12,1
85,0110,06,1,17,1
85,0110,06,1,18,1
85,0110,06,1,19,1
85,0110,06,2,20,1
85,0110,06,1,21,2
85,0110,06,2,22,1
85,0110,06,1,22,1
85,0110,06,2,23,1
85,0110,06,1,23,1
85,0110,06,2,24,1
85,0110,06,1,24,1
85,0110,10,2,03,1
85,0110,10,1,07,1
85,0110,10,1,10,1
85,0110,10,2,11,1
85,0110,10,1,11,2
85,0110,10,2,12,3
85,0110,10,1,12,1
85,0110,10,2,13,2
85,0110,10,1,13,2
85,0110,10,2,14,5
85,0110,10,1,14,8
85,0110,10,2,15,9
85,0110,10,1,15,9
85,0110,10,2,16,8
85,0110,10,1,16,11
85,0110,10,2,17,13
85,0110,10,1,17,12
85,0110,10,2,18,15
85,0110,10,1,18,21
85,0110,10,2,19,14
85,0110,10,1,19,30
85,0110,10,2,20,9
85,0110,10,1,20,34
85,0110,10,2,21,9
85,0110,10,1,21,14
85,0110,10,2,22,11
85,0110,10,1,22,16
85,0110,10,2,23,6
85,0110,10,1,23,7
85,0110,10,2,24,2
85,0110,10,1,24,2
85,0110,10,2,25,1
85,0110,10,2,26,1
85,0110,11,2,17,2
85,0110,11,1,17,5
85,0110,11,2,18,1
85,0110,11,1,18,1
85,0110,11,2,19,4
85,0110,11,1,19,2
85,0110,11,2,20,2
85,0110,11,1,20,3
85,0110,11,2,21,9
85,0110,11,1,21,4
85,0110,11,2,22,3
85,0110,11,1,22,4
85,0110,11,2,23,4
85,0110,11,1,23,2
85,0110,15,2,02,1
85,0110,15,2,18,1
85,0110,16,1,10,1
85,0110,16,1,11,1
85,0110,16,1,12,2
85,0110,16,1,13,1
85,0110,16,1,14,3
85,0110,16,1,15,2
85,0110,16,1,17,4
85,0110,16,2,18,5
85,0110,16,1,18,7
85,0110,16,2,19,2
85,0110,16,1,19,9
85,0110,16,2,20,5
85,0110,16,1,20,16
85,0110,16,2,21,8
85,0110,16,1,21,13
85,0110,16,2,22,11
85,0110,16,1,22,9
85,0110,16,2,23,9
85,0110,16,1,23,7
85,0110,16,2,24,3
85,0110,16,1,24,1
85,0110,16,2,25,1
85,0110,17,1,16,2
85,0110,17,1,17,1
85,0110,17,1,18,2
85,0110,17,2,19,2
85,0110,17,1,19,2
85,0110,17,2,20,2
85,0110,17,1,20,1
85,0110,17,2,21,3
85,0110,17,1,21,2
85,0110,17,2,22,3
85,0110,17,1,22,3
85,0110,17,2,23,2
85,0110,17,1,23,1
85,0110,18,1,08,1
85,0110,18,2,12,1
85,0110,18,1,12,1
85,0110,18,2,13,1
85,0110,18,1,14,2
85,0110,18,2,15,2
85,0110,18,1,15,3
85,0110,18,2,16,2
85,0110,18,1,16,4
85,0110,18,2,17,1
85,0110,18,1,17,6
85,0110,18,2,18,1
85,0110,18,1,18,7
85,0110,18,2,19,5
85,0110,18,1,19,10
85,0110,18,2,20,8
85,0110,18,1,20,13
85,0110,18,2,21,8
85,0110,18,1,21,18
85,0110,18,2,22,10
85,0110,18,1,22,13
85,0110,18,2,23,4
85,0110,18,1,23,7
85,0110,18,2,24,1
85,0110,19,2,20,1
85,0110,20,1,13,1
85,0110,20,1,15,1
85,0110,20,1,18,1
85,0110,20,2,19,1
85,0110,20,1,19,1
85,0110,20,2,20,1
85,0110,20,1,20,3
85,0110,20,2,21,2
85,0110,20,1,21,2
85,0110,20,2,22,1
85,0110,20,1,22,2
85,0110,20,1,23,1
85,0110,22,1,15,1
85,0110,22,1,17,1
85,0110,22,2,18,1
85,0110,22,1,18,1
85,0110,22,2,19,1
85,0110,22,1,19,1
85,0110,22,2,21,2
85,0110,22,1,21,1
85,0110,22,2,22,1
85,0110,22,1,22,1
85,0110,22,2,23,1
85,0110,22,1,24,1
85,0110,23,1,18,1
85,0110,23,1,20,2
85,0110,23,1,21,1
85,0110,23,2,22,1
85,0110,23,1,22,1
85,0110,23,2,23,1
85,0110,25,1,13,1
85,0110,25,2,14,1
85,0110,25,1,14,2
85,0110,25,1,15,1
85,0110,25,1,16,2
85,0110,25,2,17,2
85,0110,25,1,17,3
85,0110,25,2,18,1
85,0110,25,2,19,3
85,0110,25,1,19,1
85,0110,25,2,20,2
85,0110,25,1,20,1
85,0110,25,1,22,1
85,0110,25,2,23,1
85,0110,26,1,13,1
85,0110,26,1,14,2
85,0110,26,2,15,1
85,0110,26,1,16,1
85,0110,26,2,18,1
85,0110,26,1,18,1
85,0110,26,2,19,3
85,0110,26,1,19,2
85,0110,26,2,20,1
85,0110,26,1,20,3
85,0110,26,2,21,3
85,0110,26,2,22,3
85,0110,26,2,23,5
85,0110,26,2,24,1
85,0110,26,1,25,1
85,0110,30,2,01,2
85,0110,30,1,02,2
85,0110,30,1,03,1
85,0110,31,2,01,5
85,0110,31,1,01,4
85,0110,31,1,02,1
85,0110,32,1,02,1
85,0110,32,2,02,1
85,0110,32,1,04,1
85,0110,32,1,07,1
85,0110,32,1,08,1
85,0110,32,2,09,2
85,0110,32,1,09,4
85,0110,32,1,10,3
85,0110,32,2,10,4
85,0110,32,2,11,3
85,0110,32,1,11,4
85,0110,32,2,12,1
85,0110,32,2,13,1
85,0110,32,1,13,3
85,0110,32,2,14,2
85,0110,32,1,14,4
85,0110,32,1,15,4
85,0110,32,1,16,1
85,0110,32,2,16,2
85,0110,32,2,17,2
85,0110,32,1,17,3
85,0110,32,1,18,3
85,0110,32,2,19,3
85,0110,32,1,19,1
85,0110,32,1,20,3
85,0110,32,2,20,2
85,0110,32,2,21,2
85,0110,32,1,21,1
85,0110,33,2,11,1
85,0110,33,1,12,3
85,0110,33,2,13,1
85,0110,33,1,13,1
85,0110,33,1,14,1
85,0110,33,2,15,1
85,0110,33,2,18,1
85,0110,33,1,18,1
85,0110,33,2,19,1
85,0110,33,1,19,1
85,0110,33,1,20,1
85,0110,33,2,21,1
85,0110,33,1,22,3
85,0110,34,2,10,1
85,0110,34,1,15,1
85,0110,34,2,19,1
85,0110,34,1,20,1
85,0110,35,2,02,2
85,0110,35,1,02,2
85,0110,35,1,08,2
85,0110,35,1,09,1
85,0110,35,2,10,1
85,0110,35,1,11,2
85,0110,35,2,11,2
85,0110,35,2,12,3
85,0110,35,1,13,1
85,0110,35,2,13,3
85,0110,35,1,14,5
85,0110,35,2,14,2
85,0110,35,1,15,3
85,0110,35,2,15,2
85,0110,35,2,16,2
85,0110,35,1,16,1
85,0110,35,1,17,3
85,0110,35,2,17,3
85,0110,35,2,18,3
85,0110,35,1,18,7
85,0110,35,2,19,6
85,0110,35,1,19,11
85,0110,35,1,20,5
85,0110,35,2,20,12
85,0110,35,2,21,5
85,0110,35,1,21,9
85,0110,35,1,22,16
85,0110,35,2,22,6
85,0110,35,1,23,8
85,0110,35,2,23,11
85,0110,35,1,24,4
85,0110,35,2,24,9
85,0110,35,2,25,5
85,0110,35,1,25,1
85,0110,35,2,26,2
85,0111,01,2,13,1
85,0111,02,2,17,1
85,0111,02,1,17,1
85,0111,02,1,19,1
85,0111,02,1,21,3
85,0111,02,1,22,1
85,0111,02,2,23,1
85,0111,06,2,12,1
85,0111,06,1,19,1
85,0111,06,2,21,1
85,0111,10,1,02,1
85,0111,10,2,03,1
85,0111,10,1,03,1
85,0111,10,2,07,1
85,0111,10,1,07,1
85,0111,10,2,10,1
85,0111,10,2,12,2
85,0111,10,1,12,3
85,0111,10,2,13,4
85,0111,10,1,13,3
85,0111,10,2,14,5
85,0111,10,1,14,8
85,0111,10,2,15,7
85,0111,10,1,15,6
85,0111,10,2,16,10
85,0111,10,1,16,9
85,0111,10,2,17,11
85,0111,10,1,17,19
85,0111,10,2,18,9
85,0111,10,1,18,21
85,0111,10,2,19,10
85,0111,10,1,19,19
85,0111,10,2,20,12
85,0111,10,1,20,14
85,0111,10,2,21,8
85,0111,10,1,21,23
85,0111,10,2,22,5
85,0111,10,1,22,6
85,0111,10,2,23,2
