year,Obesity Prevalence_min,Obesity Prevalence_mean,Obesity Prevalence_var,RMSE_list,MAPE_list
2008-2014,0.17655900060246396,0.17937595956405178,5.307314386569451e-06,"[0.1820648876452944, 0.17952316535174928, 0.18174850629352052, 0.17655900060246396, 0.17698423792723078]","[0.40350285127440316, 0.40945712115232746, 0.4164906053868636, 0.39487995931689746, 0.39825157060982613]"
2008-2014,0.13239466787254464,0.1350449929584182,4.008052127769685e-06,,
2008-2014,0.39487995931689746,0.40451642154806355,6.01857354991254e-05,,
