,ward code,Obesity Prevalence
0,E05000026,0.31359387187190213
1,E05000027,0.2847345678051366
2,E05000028,0.3000669931438474
3,E05000029,0.30913492643746965
4,E05000030,0.21782255841632625
5,E05000031,0.3011484516289896
6,E05000032,0.3129195912784067
7,E05000033,0.7520930229999999
8,E05000034,0.3030160191982297
9,E05000035,0.2560776096367289
10,E05000036,0.2962333694095095
11,E05000037,0.29528408492594727
12,E05000038,0.3211175765870439
13,E05000039,0.21965209797514185
14,E05000040,0.309316742061941
15,E05000041,0.08410637110854316
16,E05000042,0.25342215987067523
17,E05000043,0.26543262872908263
18,E05000044,0.28247073044101123
19,E05000045,0.30875227046496967
20,E05000046,0.21829019588695334
21,E05000047,0.24094262856198997
22,E05000048,0.2595097612806534
23,E05000049,0.2168805684519053
24,E05000050,0.3167337458557514
25,E05000051,0.16177696236461891
26,E05000052,0.3089915435904572
27,E05000053,0.23141428800263938
28,E05000054,0.2745746137264164
29,E05000055,0.24206764628227864
30,E05000056,0.2548208388655725
31,E05000057,0.2575235621358419
32,E05000058,0.377209302
33,E05000059,0.21035263469507218
34,E05000060,0.15370243306180797
35,E05000061,0.12229791973480182
36,E05000062,0.21345408685201714
37,E05000063,0.32052892231713226
38,E05000064,0.26545279440286024
39,E05000065,0.23212403678974713
40,E05000066,0.35921843323076724
41,E05000067,0.15783479364754438
42,E05000068,0.21021947344735015
43,E05000069,0.2351204954124449
44,E05000070,0.14159431422303037
45,E05000071,0.30626681567853253
46,E05000072,0.25438882315628364
47,E05000073,0.21762250664302957
48,E05000074,0.29395071015473434
49,E05000075,0.26863763044778577
50,E05000076,0.17642483088686567
51,E05000077,0.2265854451405525
52,E05000078,0.15156289535019993
53,E05000079,0.14920480984277834
54,E05000080,0.2660077028681112
55,E05000081,0.2248934576807743
56,E05000082,0.26073230830780875
57,E05000083,0.09079583202667876
58,E05000084,0.2308101779591642
59,E05000085,0.22620917079882005
60,E05000086,0.09718701011036279
61,E05000087,0.34418604700000005
62,E05000088,0.29307810990548666
63,E05000089,0.31546750037216376
64,E05000090,0.23076135045431428
65,E05000091,0.2263142277634941
66,E05000092,0.19592928283462752
67,E05000093,0.23204631745897364
68,E05000094,0.31222421122824057
69,E05000095,0.22591487712508354
70,E05000096,0.3074828810052233
71,E05000097,0.28362554449028626
72,E05000098,0.24525421187127447
73,E05000099,0.25370753274941776
74,E05000100,0.2799538186779546
75,E05000101,0.2575628679378537
76,E05000102,0.26290620124988046
77,E05000103,0.32875783197563835
78,E05000104,0.30723255654457354
79,E05000105,0.29639008779938214
80,E05000106,0.13597812041766294
81,E05000107,0.2671949565787019
82,E05000108,0.2997945856650485
83,E05000109,0.219069767
84,E05000110,0.33403554256770307
85,E05000111,0.34372093
86,E05000112,0.41893694622049105
87,E05000113,0.23707948080315216
88,E05000114,0.27981126656615635
89,E05000115,0.2633829521253069
90,E05000116,0.27221285282721996
91,E05000117,0.08103568956431319
92,E05000118,0.3277985782772663
93,E05000119,0.2585237448176535
94,E05000120,0.33356839802956323
95,E05000121,0.2228744538406754
96,E05000122,0.30591636178104964
97,E05000123,0.26731095671133936
98,E05000124,0.2380067016640848
99,E05000125,0.16079156273509437
100,E05000126,0.06343906101169855
101,E05000127,0.30210788711793946
102,E05000128,0.18701950826268962
103,E05000129,0.166511628
104,E05000130,0.22665067570865977
105,E05000131,0.28285444210618915
106,E05000132,0.2553204921760973
107,E05000133,0.23354116477764408
108,E05000134,0.22284512541902596
109,E05000135,0.24360136697839138
110,E05000136,0.377209302
111,E05000137,0.2842731023064287
112,E05000138,0.16694628321122532
113,E05000139,0.19437135306260406
114,E05000140,0.246373403635276
115,E05000141,0.12913955209343148
116,E05000142,0.16855216821769484
117,E05000143,0.324651163
118,E05000144,0.17517527733745183
119,E05000145,0.22250166313265965
120,E05000146,0.3059623578820808
121,E05000147,0.19400750273268877
122,E05000148,0.0
123,E05000149,0.2047291703754805
124,E05000150,0.31720809643065867
125,E05000151,0.2932208157250177
126,E05000152,0.2925352504930475
127,E05000153,0.2789402581850723
128,E05000154,0.0
129,E05000155,0.10972144120865593
130,E05000156,0.291655853754596
131,E05000157,0.247198252829735
132,E05000158,0.28577834976460526
133,E05000159,0.18374595625095064
134,E05000160,0.2639054898761053
135,E05000161,0.23572655748304988
136,E05000162,0.3062546473268061
137,E05000163,0.18204406735068307
138,E05000164,0.2873650976784932
139,E05000165,0.10931083705558034
140,E05000166,0.21292856254399328
141,E05000167,0.2500551586387228
142,E05000168,0.18027538581386196
143,E05000169,0.29586312858163316
144,E05000170,0.25190529075480556
145,E05000171,0.23918358081531843
146,E05000172,0.24662977264877434
147,E05000173,0.3225609313558338
148,E05000174,0.30181612439915473
149,E05000175,0.18889294374368076
150,E05000176,0.1607083149483181
151,E05000177,0.21611001318289402
152,E05000178,0.22126449759833886
153,E05000179,0.253953488
154,E05000180,0.47023255799999997
155,E05000181,0.30493748281377914
156,E05000182,0.2921119623386281
157,E05000183,0.31343801077420713
158,E05000184,0.22385484426466704
159,E05000185,0.30128718480341593
160,E05000186,0.22688362681241872
161,E05000187,0.12193989166289632
162,E05000188,0.39720930200000004
163,E05000189,0.16497357323598003
164,E05000190,0.2292024321987527
165,E05000191,0.303481919764338
166,E05000192,0.201671840252879
167,E05000193,0.24834403114930237
168,E05000194,0.28774972302242985
169,E05000195,0.0
170,E05000196,0.2339651911879856
171,E05000197,0.21074064596727776
172,E05000198,0.22833407416910395
173,E05000199,0.28844252459283537
174,E05000200,0.311065015654264
175,E05000201,0.2597354822054788
176,E05000202,0.406046512
177,E05000203,0.2315165175257836
178,E05000204,0.22832345576809224
179,E05000205,0.2423135746440437
180,E05000206,0.2838302815056689
181,E05000207,0.20546434330924757
182,E05000208,0.3229468905954641
183,E05000209,0.2696817927010893
184,E05000210,0.24635300193491355
185,E05000211,0.26086432973376605
186,E05000212,0.24683127385046083
187,E05000213,0.2824844201208647
188,E05000214,0.20542326103298655
189,E05000215,0.25190227935149034
190,E05000216,0.31069002072729723
191,E05000217,0.2674952479147183
192,E05000218,0.2090133654936762
193,E05000219,0.20932543531707867
194,E05000220,0.2974117846133603
195,E05000221,0.2513446366471253
196,E05000222,0.3135983012886277
197,E05000223,0.15245702512624335
198,E05000224,0.14945992836757957
199,E05000225,0.33833979190460683
200,E05000226,0.297239879149023
201,E05000227,0.23155957780853842
202,E05000228,0.26118818933295546
203,E05000229,0.30162623606240735
204,E05000230,0.20993564153178038
205,E05000231,0.20816523072406157
206,E05000232,0.20144628743514753
207,E05000233,0.24807343105662
208,E05000234,0.19611412757969557
209,E05000235,0.29002214641565055
