,ward code,Obesity Prevalence
0,E05000026,0.36837209299999996
1,E05000027,0.30786138332339646
2,E05000028,0.3350492079703188
3,E05000029,0.3034866071176851
4,E05000030,0.30321154620755375
5,E05000031,0.3034817167578256
6,E05000032,0.5479457411169899
7,E05000033,0.3054231459581065
8,E05000034,0.5012623658985221
9,E05000035,0.3080590717543226
10,E05000036,0.30657530600821137
11,E05000037,0.445116279
12,E05000038,0.5822617892262125
13,E05000039,0.30435512629594086
14,E05000040,0.46093023299999997
15,E05000041,0.3044045538616633
16,E05000042,0.3077775704149121
17,E05000043,0.30462896461610733
18,E05000044,0.30735645366790654
19,E05000045,0.28093023300000003
20,E05000046,0.3406060321843833
21,E05000047,0.30373826416277466
22,E05000048,0.30815589651314734
23,E05000049,0.3060831698834252
24,E05000050,0.49758525192347647
25,E05000051,0.282325581
26,E05000052,0.30683604515018287
27,E05000053,0.3058851321410805
28,E05000054,0.3091092547021794
29,E05000055,0.310232558
30,E05000056,0.3579806729824126
31,E05000057,0.3079320315577948
32,E05000058,0.3041267639560747
33,E05000059,0.30729178739155055
34,E05000060,0.2933283035872811
35,E05000061,0.3083310325256145
36,E05000062,0.30635829628944755
37,E05000063,0.30328289306478917
38,E05000064,0.4144531077299309
39,E05000065,0.16196732129985808
40,E05000066,0.3007124194956207
41,E05000067,0.22988396223725616
42,E05000068,0.3045978104039669
43,E05000069,0.3459350616896367
44,E05000070,0.22933355660146593
45,E05000071,0.3057374170749682
46,E05000072,0.30552486107679067
47,E05000073,0.16144905231457293
48,E05000074,0.30834624940428434
49,E05000075,0.3029717875826579
50,E05000076,0.1623495553195882
51,E05000077,0.30510773957913456
52,E05000078,0.30725493503689527
53,E05000079,0.0
54,E05000080,0.3040484308704686
55,E05000081,0.3072151790310734
56,E05000082,0.30473338689828516
57,E05000083,0.0
58,E05000084,0.3020367245791715
59,E05000085,0.30625171264286755
60,E05000086,0.3078607283644867
61,E05000087,0.24397075297226786
62,E05000088,0.3375239920427728
63,E05000089,0.29694398241659226
64,E05000090,0.30623116876506506
65,E05000091,0.3071050804383445
66,E05000092,0.34210641205483855
67,E05000093,0.3069730407221389
68,E05000094,0.3066904259525818
69,E05000095,0.3064849653425932
70,E05000096,0.3064894190631795
71,E05000097,0.319521769617421
72,E05000098,0.30699437055063306
73,E05000099,0.3043025549274516
74,E05000100,0.3935869901438427
75,E05000101,0.381860465
76,E05000102,0.3028149904196638
77,E05000103,0.73255814
78,E05000104,0.20418604699999998
79,E05000105,0.4564783715183294
80,E05000106,0.3071147519982451
81,E05000107,0.305163432918427
82,E05000108,0.308364675581612
83,E05000109,0.30705696279044153
84,E05000110,0.305844590184567
85,E05000111,0.3043758448294526
86,E05000112,0.3054674866762966
87,E05000113,0.30078199796379984
88,E05000114,0.30114215986827136
89,E05000115,0.3046182451219511
90,E05000116,0.37323073623703124
91,E05000117,0.0
92,E05000118,0.3057482238969791
93,E05000119,0.30545266277297256
94,E05000120,0.30684017139131425
95,E05000121,0.1622737329098028
96,E05000122,0.34136735642107663
97,E05000123,0.35476567618212285
98,E05000124,0.30365041234101353
99,E05000125,0.3301607256597269
100,E05000126,0.30334131539953885
101,E05000127,0.3063156802963865
102,E05000128,0.3060125653129542
103,E05000129,0.23295609066736578
104,E05000130,0.201730749989326
105,E05000131,0.3080395539788121
106,E05000132,0.3039948988955784
107,E05000133,0.21348837199999998
108,E05000134,0.30526165492292584
109,E05000135,0.3043959957319093
110,E05000136,0.399069767
111,E05000137,0.3087009533178413
112,E05000138,0.23039487385078847
113,E05000139,0.30325575593396187
114,E05000140,0.3076185027276975
115,E05000141,0.3007990923913443
116,E05000142,0.35024211514407994
117,E05000143,0.3040791047794086
118,E05000144,0.30419990103433014
119,E05000145,0.30561186145196917
120,E05000146,0.0
121,E05000147,0.1620785988186246
122,E05000148,0.30421970262536824
123,E05000149,0.30233348646117925
124,E05000150,0.30785400411967995
125,E05000151,0.30351976987048207
126,E05000152,0.32061144658753576
127,E05000153,0.28425784314204455
128,E05000154,0.45478425480237006
129,E05000155,0.22853367711695194
130,E05000156,0.3083599380454981
131,E05000157,0.23356771312925398
132,E05000158,0.30289327984134257
133,E05000159,0.3064996582541353
134,E05000160,0.30912519203565003
135,E05000161,0.4176978178327596
136,E05000162,0.303881503676337
137,E05000163,0.0
138,E05000164,0.3020227084585029
139,E05000165,0.30488976925396977
140,E05000166,0.30378937278969886
141,E05000167,0.16159067626282453
142,E05000168,0.30478936405310514
143,E05000169,0.3056482335034239
144,E05000170,0.473953488
145,E05000171,0.30862679013729394
146,E05000172,0.30311234176469026
147,E05000173,0.3031945391078639
148,E05000174,0.3057549918057132
149,E05000175,0.3050692279952413
150,E05000176,0.30634886488114715
151,E05000177,0.307776937287966
152,E05000178,0.3080133992863494
153,E05000179,0.3033062096019763
154,E05000180,0.30147942004286526
155,E05000181,0.32217232282928826
156,E05000182,0.3052562187639749
157,E05000183,0.3403997419597757
158,E05000184,0.357209302
159,E05000185,0.3023159553943616
160,E05000186,0.3068422890917891
161,E05000187,0.3052081229480356
162,E05000188,0.361395349
163,E05000189,0.347906977
164,E05000190,0.3088431012332207
165,E05000191,0.30328437763831795
166,E05000192,0.315813953
167,E05000193,0.4241034469618964
168,E05000194,0.37906976700000006
169,E05000195,0.30522392928972425
170,E05000196,0.305627078330639
171,E05000197,0.304449047403599
172,E05000198,0.3067174975875181
173,E05000199,0.3069637184736568
174,E05000200,0.39918108151987197
175,E05000201,0.30490005210885285
176,E05000202,0.3840572506791258
177,E05000203,0.30306728059169946
178,E05000204,0.3024101603175473
179,E05000205,0.3081307024270856
180,E05000206,0.3040428418877721
181,E05000207,0.3687649207428646
182,E05000208,0.316759829726969
183,E05000209,0.30399262837135793
184,E05000210,0.30236841760303257
185,E05000211,0.3878630422479737
186,E05000212,0.30544259823772607
187,E05000213,0.30534033731995047
188,E05000214,0.30521065545582
189,E05000215,0.44354996294306515
190,E05000216,0.379646844708724
191,E05000217,0.308146334113065
192,E05000218,0.3508290674870342
193,E05000219,0.30270161703238607
194,E05000220,0.306689901985454
195,E05000221,0.3042109698399049
196,E05000222,0.3073351893353033
197,E05000223,0.5028645263835525
198,E05000224,0.3031999970987785
199,E05000225,0.30142586623601136
200,E05000226,0.6197717226268673
201,E05000227,0.3063357657029521
202,E05000228,0.30520543761650565
203,E05000229,0.731627907
204,E05000230,0.308984616021654
205,E05000231,0.30772556667747797
206,E05000232,0.3054452180733651
207,E05000233,0.3072257238695204
208,E05000234,0.3026623194978011
209,E05000235,0.3052474641465479
210,E05000236,0.3033433021082318
211,E05000237,0.3077448224694246
212,E05000238,0.16194245469325125
213,E05000239,0.0
214,E05000240,0.0
215,E05000241,0.3047516602518672
216,E05000242,0.3044646135936874
217,E05000243,0.3074604174788475
218,E05000244,0.23151264855813145
219,E05000245,0.3042951975556987
220,E05000246,0.20108500416823982
221,E05000247,0.230214519999007
222,E05000248,0.30416243738469245
223,E05000249,0.3019131556648654
224,E05000250,0.2691938318817222
225,E05000251,0.30761062138881684
226,E05000252,0.2495255031497848
227,E05000253,0.4766632881743503
228,E05000254,0.3509628537603325
229,E05000255,0.30221266837429406
230,E05000256,0.3088381017135429
231,E05000257,0.3052117033900756
232,E05000258,0.3051038753215671
233,E05000259,0.30884515343780455
234,E05000260,0.30592329441355526
235,E05000261,0.246976744
236,E05000262,0.30367032309187
237,E05000263,0.3016950543479186
238,E05000264,0.3026556825808489
239,E05000265,0.3029712199516028
240,E05000266,0.30553090853072407
241,E05000267,0.3042764657308799
242,E05000268,0.3126385662832582
243,E05000269,0.30538832397607146
