year,Obesity Prevalence_min,Obesity Prevalence_mean,Obesity Prevalence_var,RMSE_list,MAPE_list
2008-2010,0.1647710024427188,0.172097769764486,1.784357662906507e-05,"[0.1763790676241954, 0.172032517922176, 0.17116673733885537, 0.1647710024427188, 0.17613952349448453]","[0.41702067370346085, 0.39051768906727347, 0.39949048988145086, 0.37130438059666176, 0.43831970470553716]"
2008-2010,0.1238546881820861,0.13294305015476318,3.2078896739505406e-05,,
2008-2010,0.37130438059666176,0.4033305875908768,0.0005232502855327577,,
