year,Obesity Prevalence_min,Obesity Prevalence_mean,Obesity Prevalence_var,RMSE_list,MAPE_list
2008-2016,0.1929123135127491,0.2051464707479881,0.000112201884525221,"[0.2073708784191558, 0.1929123135127491, 0.1938801972303668, 0.22093828340169236, 0.21063068117597641]","[0.44114630400766314, 0.3888774657012029, 0.41108198579279653, 0.4590522536928286, 0.4199679192783625]"
2008-2016,0.14162557935978318,0.1544832277990517,7.970290168256188e-05,,
2008-2016,0.3888774657012029,0.4240251856945708,0.000587875648009411,,
